avg_salary,body,company,location,salary,title
,"DESCRIPTION

Come and be part of the Amazon AI team! We are a cloud AWS service that helps customers run machine learning algorithms on various Big Data systems in a scalable and cost-effective manner. With AWS AI, businesses now ask our machines to do more than repetitive, strictly-defined tasks. We are taking it one step further and have begun to ask them to not only learn on their own but to also interpret data and report to the customer before they even knew they needed it. It's a step in history for you to be a part of. You will be building a platform that incorporates best practices and runs advanced algorithms at production scale and reliability. In this role, you will be responsible for architecting, implementing and expanding features, services and core components for our AWS services.
You will work in a fast-paced environment and do everything from determining priorities and designing features, to re-architecture as necessary, to automated testing, to mentoring others. The... best candidates show true end-to-end ownership.BASIC QUALIFICATIONS

Bachelor’s or Ph.D degree in Computer Science or equivalent work experience. · 7+ years professional experience in software development of multi-threaded, scalable and highly-available distributed systems. · Computer Science fundamentals in object-oriented design, data structures, high-performance computing. · Computer Science fundamentals in algorithm design, complexity analysis, problem solving and diagnosis. · Proficiency in, at least, one modern programming language such as Java, Python, C/C++, C#, Perl.
PREFERRED QUALIFICATIONS

Experience taking projects from scoping requirements through V1 launch and V2 iterations. · Knowledge of professional software engineering practices and best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations. · Experience with highly distributed, multi-tenet systems with clear state-full/state-less boundaries. · Experience with experimentation and statistics. · Experience with machine learning, deep learning, data mining.

Amazon is an Equal Opportunity-Affirmative Action Employer",Amazon,"New York, NY",,Software Development Engineer - AWS AI
160.0,"Job Description:

The Wall Street Journal seeks a Machine Learning Engineer to turn models into data tools for the newsroom. The engineer will be part of the R&D team in the Media Sciences Lab and will work collaboratively across the organization to help deploy machine learning and AI best practices.

This is an opportunity to work in a vibrant newsroom and leverage emerging data science techniques to conduct analyses and build tools that promote deeper understanding and differentiation of our journalism. The Media Sciences Lab is part of the Journal’s Strategy area, which is an incubator for new technologies, audience growth, community and news innovation. The department includes the full range of journalistic talent that makes the Journal one of the leading news organizations in the world -- writers, video journalists, graphics designers, editors, product managers, engineers, designers, data scientists, artificial intelligence experts and more -- in a lively, collaborative project... to discover new offerings of journalistic value.

Scope:
• Reframe journalistic questions into machine learning tasks. Turn models into data products, collaborate with data scientists and journalists to integrate into process throughout The Wall Street Journal.
• Help identify emerging fields of research in deep learning and natural language processing that can have direct impact in journalism.
• Work with data scientists to identify technical solutions for scaling newsroom projects that can deliver actionable insights and reliable predictions.
• Partner with stakeholders from around the organization to implement and disseminate machine learning best practices, while establishing methodological transparency.
• Communicate results and impact to newsroom editors and the rest of the organization.
• Work closely with Product, Design and Engineering teams to integrate solutions and partner with groups across the Strategy team including Growth & Membership and Data Solutions.

Qualifications:
• Extensive technical experience playing a bridging role between journalists, designers, data scientists and engineers.
• Experience with open source machine learning and statistical analysis tools. Knowledge of experimental design is a plus.
• Experience in Python, Java, Spark and BigQuery
• Experience building and deploying a machine learning system into production.
• Ability to communicate complex ideas in machine learning to relevant stakeholders in the newsroom.
• Data engineering experience, including SQL and manipulating large structured or unstructured datasets for analysis.
• Passionate about working with large unstructured and structured data sets, including news archives and metrics.
• LI-JA1-WSJ

Dow Jones , Making Careers Newsworthy

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, protected veteran status, or disability status. EEO/AA/M/F/Disabled/Vets .

Dow Jones is committed to providing reasonable accommodation for qualified individuals with disabilities, in our job application and/or interview process. If you need assistance or accommodation in completing your application, due to a disability, please reach out to us at TalentResourceTeam@dowjones.com . Please put “Reasonable Accommodation"" in the subject line.

Business Area: NEWS/WSJ

Job Category: IT Development Group

About Us

The Wall Street Journal is a global news organization that provides leading news, information, commentary and analysis. The Wall Street Journal engages readers across print, digital, mobile, social, and video. Building on its heritage as the preeminent source of global business and financial news, the Journal includes coverage of U.S. and world news, politics, arts, culture, lifestyle, sports, and health. It holds 38 Pulitzer Prizes for outstanding journalism. The Wall Street Journal is published by Dow Jones, a division of News Corp (NASDAQ: NWS, NWSA; ASX: NWS, NWSLV).

If you are a current employee at Dow Jones, do not apply here. Please go to the Career section on your Workday homepage and view ""Find Jobs - Dow Jones."" Thank you.

Req ID: 15875",Dow Jones,"New York, NY",$84.5k–151k,Machine Learning Engineer
,"Senior Software Engineer - Artificial Intelligence

New York, NY - USA

We are looking for an experienced Software Engineer to join our rapidly growing Artificial Intelligence team. News and social media move financial markets. We are one of the largest producers of news in the world and ingests over 70,000 external news feeds and social media like Twitter each day. This data keeps our clients informed, and our team's insights help make sense of it for our customers.

Who are we?

Our Artificial Intelligence (AI) group: researchers and engineers who have a passion for solving complex problems. Our charter: to extract relevant, meaningful, tradable, and actionable information (pricings, earnings, recommendations and major events) from data (news, web, social media, and structured data) in real-time. Since our customers rely on this information to make swift financial decisions, we guarantee precision, accuracy and latency beyond most academic and industry standards.

Who are you?

A... strong software engineer who enjoys building and improving complex, large-scale systems. You like writing testable and maintainable code. You are autonomous: you know whether your time is best spent thinking about the architecture or writing a tool that helps you get the job done. You want to join a close-knit group and make a big impact.

Help us improve our low-latency, high-volume pipeline, which carries two million news stories and half a billion tweets daily. You will integrate new functionality, such as supporting more document formats and publishing the output of our AI systems to more downstream listeners. You will improve the speed and reliability of the existing pipeline.

We'll trust you to:
• Write, test and maintain production-quality code
• Work in a fast-paced and agile environment to deliver high-quality features to our clients
• Improve our SDLC processes

You'll need to have:
• 5+ years of software development experience
• Bachelor's degree or higher in a Computer Science or related field
• Experience building large-scale software systems: developing, testing, and maintaining them
• Experience with multithreading and distributed computing
• Strong coding skills in one or more of: C/C++, Python, Java
• Experience with version control tools such as Git and SVN
• Interest in building and maintaining Machine Learning applications. Experience is a plus!

We'd love to see:
• In-depth knowledge of toolchains (build systems, compilers, linkers, interpreters, debuggers, profilers)
• Strong Linux/UNIX skills
• Experience designing and using relational databases
• Experience building and maintaining large-scale systems
• Knowledge of artificial intelligence, machine learning, or natural language processing",Quantitative Systems,"New York, NY",,Senior Software Engineer in Artificial Intelligence
153.4,"Invitae is a healthcare technology company that leverages genetic information to empower doctors and patients to make informed medical decisions. Our software engineers work on a variety of projects ranging from innovations in healthcare systems to taming the chaos of biology. We're constantly improving our tools and technologies to deliver the highest quality actionable information to doctors and patients.

About the AI Team

The Invitae AI team is composed of AI Scientists and AI Engineers who work together with other Invitae engineering teams as well as academic collaborators to bring state of the art artificial intelligence to our mission. Our definition of AI is bigger than machine learning, including interests in representation, reasoning, optimization, and logic. However, we know that all of these methods are at their best when thoughtfully leveraging contemporary machine learning.

About AI Engineers

AI Engineers work with our AI Scientists and other engineering teams at... Invitae to implement solutions to contemporary problems in artificial intelligence, data science, and computational biology. At Invitae, we rely on many artificial intelligence methods in coordination with machine learning, such as natural language processing, computer vision, representation learning, causal inference, planning, and reasoning. We surface these technologies with “human in the loop” interfaces, where we also conduct research on human-computer interaction with our staff of domain experts.

About You

Desired candidates are strong coders with professional software engineering experience. Academic candidates with strong internship histories will also be considered.

They can quickly code modular end-to-end prototypes using “off-the-shelf” machine learning models as baselines. And when those baselines are not strong enough, they are curious in developing custom solutions. They eagerly leverage any technology required to solve our problems, and embrace the Invitae culture of open and genuine communication.
What you will do:
• Implement state of the art solutions alongside AI Scientists
• Create platform infrastructure make solutions repeatable
• Collaborate with other software engineering teams to integrate and scale solutions

What you bring:
• Advanced degree in computer science or related field
• Industry software engineering experience
• Practical experience with basic machine learning and deep learning frameworks
• Interest in the fundamental understanding of machine learning and AI methods
• Expert with Python 3
• Experience with HTTP API design and implementation (REST)
• Experience with Linux, DevOps, and AWS tools
• Ability to both guide and accept guidance from team members
• Excellent written and verbal communication skills
• Interest in solving problems in the healthcare domain to make observable improvements in patient and clinician experiences

Other things you are excited about:
• Computational Biology
• Computer vision (neural, multimodal methods)
• Natural language processing
• Interactive Agent systems (conversational agents, decision support systems)
• Recommender systems (heterogenous networks, matrix factorization)
• Graphical models, graph databases, graph embeddings
• Active learning and “human in the loop” methods
• Reinforcement learning (bandits, online algorithms)
• Serverless computing (AWS Lambda)
• Stream processing (Kafka)
• Enterprise search platforms (Lucene, Solr, Elastic Search, Learning to Rank)

At Invitae, we value diversity and provide equal employment opportunities (EEO) to all employees and applicants without regard to race, color, religion, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. We will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of the San Francisco Fair Chance Ordinance",Invitae,"San Francisco, CA",$83.4k–140k,AI Engineer
104.15,"Requisition Number: 39936 - 64

Description

Innovate. Collaborate. Shine. Lighthouse – KPMG's Center of Excellence for Advanced Analytics – has both applied data science, AI, and big data architecture capabilities. Here, you'll work with a diverse team of sophisticated data and analytics professionals to explore the solutions for clients in a platform-diverse environment. This means your ability to find answers is limited only by your creativity in leveraging a vast array of techniques and tools. Be a part of a high-energy, diverse, fast-paced, and innovative culture that delivers with the agility of a tech startup and the backing of a leading global consulting firm. For you, that translates into the chance to work on a wide range of projects – covering technologies and solutions from AI to optimization – and the power to have a real impact in the business world. So, bring your creativity and pioneering spirit to KPMG Lighthouse.

KPMG is currently seeking an Associate to join our... KPMG Lighthouse - Center of Excellence for Advanced Analytics.

Responsibilities
• Work in multi-disciplinary and cross-functional teams to translate business requirements into artificial intelligence goals and solution architecture; Rapidly iterate models and results to refine and validate approach across deployment options from KPMG-hosted, client, laptop, cloud, and container
• Work in a fast-paced and dynamic environment with both virtual and face-to-face interactions utilizing structured approaches to solving problems, managing risks, and documenting assumptions; communicate results and educate others through insightful visualizations, reports, and presentations; Build ingestion processes to prepare, extract, and annotate a rich data variety of unstructured data sources (social media, news, internal/external documents, images, video, voice, emails, financial data, and operational data)
• Design, develop and maintain artificial intelligence-enabled managed services (APIs) with a team of Data Scientist, Software Engineers, and Project Managers; Architect, implement, and test data processing pipelines (e.g. Hadoop and Spark) and data mining/data science algorithms on a variety of hosted settings (Cloud, AWS, Azure, GCP, or KPMG's own clusters)
• Develop automated reporting for API and system health (process, memory, response time) utilizing leading processes for software development and analytics
• Translate advanced technical architectures into production systems and contribute to the continual maintenance and testing of processes, APIs and associated user interfaces; build continuous integration and automated deployment environments; Develop containers (Docker) to ensure that APIs and processing pipeline can be easily deployed across a variety of hardware and software architectures

Qualifications
• Minimum two years of prior experience working in teams of data & analytics professionals to deliver on business-driven analytics projects using big data methods on multiple programming languages and technologies; Direct experience or close working relationship with DevOps engineering; Multidisciplinary backgrounds preferred
• Bachelor's degree from an accredited college/university or Master's degree from an accredited college/university in Computer Science, Computer Engineering, or related field with good understanding of object oriented design and design patterns
• Ability to work with local and international teams to understand available resources and constraints around data, architecture, platforms, tools, processes, and security; Provide support, and resolve problems, using excellent problem-solving skills, verbal/written communication
• Understanding of cloud and distributed systems principles, including load balancing, networks, scaling, in-memory vs. disk; Experience with large-scale, big data methods, such as MapReduce, Hadoop, Spark, Hive, Impala, or Storm; Familiarity with agile software development practices, testing strategies and solid unit testing skills
• Fluency in several programming languages (Python, Scala, or Java), with the ability to pick up new languages and technologies quickly; Ability to work efficiently under Unix/Linux environment with experience with source code management systems like GIT; Experience with cloud computing and virtualization, persistence technologies both relational and No-SQL and multi-layered distributed applications
• Ability to travel up to eighty percent of the time; Applicants must be currently authorized to work in the United States without the need for visa sponsorship now or in the future
KPMG LLP (the U.S. member firm of KPMG International) offers a comprehensive compensation and benefits package. KPMG is an affirmative action-equal opportunity employer. KPMG complies with all applicable federal, state and local laws regarding recruitment and hiring. All qualified applicants are considered for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other category protected by applicable federal, state or local laws. The attached link contains further information regarding the firm's compliance with federal, state and local recruitment and hiring laws. No phone calls or agencies please",KPMG US,"New York, NY",$60.7k–86.9k,"Associate, AI Engineer"
,"About Concerto HealthAI

Concerto HealthAI is the leading provider of precision health clinical and commercial real-world data and AI solutions to the global pharma community and across the broader healthcare landscape. Our mission is to accelerate drug development, clinical trials, and HEOR analytics to dramatically improve patient outcomes.
Concerto HealthAI is part of a select set of companies backed by SymphonyAI Group (SAI) the largest AI-focused investment firm in the world, which was founded and is led by Dr. Romesh Wadhwani, a highly successful serial tech entrepreneur, investor, and philanthropist. Dr. Wadhwani has committed $1 billion in capital to build SAI’s portfolio companies into global leaders that deliver extraordinary new value across diverse industries.

Role Summary

The Senior Software Engineer will be responsible for designing, implementing, and maintaining software that powers our data operations, production analytics (AI/ML/DS), and products. The focus of this... role is on backend, ML, algorithms, and DevOps, but data science experience is very much desired, and API development is a plus as well. You will also collaborate with data scientists on prototypes and productization of ML workflows, with an emphasis on scalability and robustness.

Responsibilities
• Develop and maintain production ML pipelines, largely in python / pyspark / tensorflow, but potentially other languages as well (Java, Scala).
• Employ various design principles (patterns, UML) and programming paradigms (OOP, Functional).
• Write documentation (inline & external) and test suites. Manage codebase: pull requests, and resolve merge conflicts.
• Design algorithms and solve complex AI/ML/CS problems.
• Apply ML/AI algorithms using high level libraries, but also modify and implement from scratch when necessary.
• Evaluate current research and possible applications to our work, and assist data scientists in model development.
• Collaborate with other data scientists, domain experts, and product specialists.
• Build REST APIs.

Requirements
• MS or PhD in Computer Science, Electrical Engineering, Mathematics, Statistics, or related field with 3+ years of full-time work experience, or BS degree holder with 6+ years of full-time work experience.
• Fluent in Python, and Java.
• Familiar with C/C++ and Javascript.
• Knowledge of advanced CS techniques and ML/AI: neural networks, basic ML (SVM, K-Means, Bayesian classifiers, etc), ensemble models, NLP, stochastic optimization, and search.
• Experience with ML + BigData environments.
• Experience with parallel computing: concurrency, distributed computing (Spark/Kafka/SparkStreaming).
• Experience with SDLC (version control, deployment, sprint).
• Experience with RDBMSs and cloud data warehouses (BigQuery, RedShift).

Learn More About Concerto HealthAI

Concerto HealthAI is transforming how healthcare is delivered and dedicated to improving patient outcomes in oncology by offering innovative solutions on how data and intelligence is used to solve healthcare problems. We are creating something special in our culture, by building a collaborative, engaged, patient focused, team approach to our mission. Our high performance teams are looking to add great talent to the mix and we are hiring for the right mix of new skills and diverse mindset. Learn more about Concerto HealthAI at www.concertohealthai.com , or follow us on LinkedIn",Concerto HealthAI,"New York, NY",,"Sr. Software Engineer - ML, AI, Backend"
267.0,"We are looking for a passionate Senior Artificial Intelligence Engineer with a broad knowledge of
machine learning and software development techniques to help design and implement a cutting-edge AI
platform. This person will focus on designing, implementing and maintaining various deep learning and
reinforcement learning codes.

The candidate will work with a multidisciplinary team of smart people, including product managers and
software developers, to advance a state-of-the-art AI platform that can be applied to domains like
Robotics, Optimization, Control, Anomaly detection, NLP, and/or Machine Vision. We solve challenging
problems and are continuously leveraging and advancing the latest in AI research in deep learning and
reinforcement learning.",Microsoft,"Berkeley, CA",$153k–228k,Senior AI Engineer
,"R&D Engineer

TECHNOLOGY

Our team of engineers builds solutions to the most complex problems. We develop cutting-edge systems and processes that form the core of our key business and enable transactions to move in milliseconds. We provide real-time access to critical deal information and crunch billions of data points each day to inform firm-wide market insights and strategies. Team members have the opportunity to work at the forefront of technology innovation alongside industry leaders and make significant contributions to the field.

YOUR IMPACT

R&D Engineers are accomplished creative thinkers who contribute their own original perspectives and ideas to a highly collaborative environment that values real world delivery in order to drive business demands and outcomes. As a Research Engineer, you would be working in an enthusiastic and self-starting team of talented individual contributors with diverse opinions who relish the opportunity to pursue a wide variety of challenging... problem spaces. Research Engineers are expected to be working with core businesses to fundamentally push the boundaries in FinTech.

As a Research engineer, you will work in an R&D group focused on developing and using AI technology for a variety of applications in the financial industry. As such, you must have a solid working knowledge of machine learning techniques and methods – from knowing how to curate data (collect it, clean it, analyze it), develop labeled data (for supervised learning), to developing appropriate models and evaluating them (including knowing how to break them by generating adversarial examples). You must have a thirst to learn and understand new AI techniques and apply them to the problems at hand.

OUR IMPACT

You will work across a wide range of business units as an elite team of engineers dedicated to delivering business critical priorities, using innovative methods and technologies. The R&D group acts as a surge squad responsible for accelerating a specific high impact Technology Division project driven by our comprehensive research.

NOW YOU WILL FULFILL YOUR POTENTIAL
• Explainable Machine Learning and Applied Artificial Intelligence
• Verification and Security on Distributed Ledgers and Block Chains
• Game Theory and Quantum Computing
• Optimizations in Large Scale Distributed Calculations
• Robotic Process Automation

SKILLS AND EXPERIENCE WE ARE LOOKING FOR

Basic Qualifications
• Masters in Computer Science, Mathematics, Physics, Electrical Engineering or related technical discipline
• Knowledge extraction, representation and reasoning (symbolic techniques, and mixed symbolic / vector-based techniques, graph-based techniques, knowledge-graph style systems)
• Natural language understanding -- conventional linguistic theories and/or more modern statistical techniques, including distributed representations, (hierarchical) generative probabilistic models
• Proficiency in Python / Matlab / R, Java, C++, and data representation tool-chains (XML, json).
• Knowledge of modern machine learning toolkits (scilearn, pytorch, gensim, tensorflow",Quantitative Systems,"New York, NY",,Research And Development Engineer  ( AI / ML )
171.9,"AI Engineering - Senior Machine Learning Engineer

JPMorgan Chase (JPMC) is a leading global financial services firm with assets of $2 trillion and operations in more than 60 countries. It is on the transformation journey to be a client-centric technology driven company over the last few years. With an annual tech budget of $10B+, it has started significantly investing and building in the next generation core infrastructure, data and AI technology.

As the next push into this investment, JPMC Silicon Valley is hiring the best talents to join the newly-formed AI engineering team. We are executing like a startup and building the next generation technology that combines JPMC unique data and full service advantage to develop high impact AI applications and platforms in the financial services industry. We are looking for people who are excited about the opportunity.

Responsibilities
• Research and implement deep learning, machine learning and statistical approaches to solve business... problems.
• Collaborate with all of JPMorgan’s lines of business. Focus on delivering results, prioritizing needs while dealing with ambiguity
• Build V1 of model and present results to data scientist and non-technical business users.
• Partner with developer, engineering teams to create production training pipeline and inference workflows.
• Lead a team of engineers and virtual teams. Provide thought leadership.
Minimum Qualifications
• BS, MS or PhD degree in Computer Science or related quantitative field.
• Fluency in programming skills e.g. Python, R, C/C++, Java, Python or other equivalent languages.
• Expert in Deep learning architectures e.g. CNN, RNN, LSTM etc. Expert in at least one of the following areas: Natural Language Processing, Computer Vision, Speech Recognition, Reinforcement Learning, Ranking and Recommendation, or Time Series Analysis.
• Expertise in one major machine learning frameworks: Tensorflow, Caffe/Caffe2, Pytorch, Keras, MXNet, Scikit-Learn.
• Demonstrate experience of making trade-offs between schedule, resources, model performance etc
• Experience in ETL pipelines, both batch and real-time data processing.
• Strong analytical and critical thinking skills.
• Self-motivation, great communication skills and team player.
• Thought Leader who can conceptualize big vision and define plan for Machine Learning, metrics and deliverables.

Preferred Qualifications
• Cloud computing: Google Cloud, Amazon Web Service, Azure, Docker, Kubernetes.
• Experience in big data technologies: Hadoop, Hive, Spark, Kafka.

Experience in distributed system design and development

When you work at JPMorgan Chase & Co., you’re not just working at a global financial institution. You’re an integral part of one of the world’s biggest tech companies. In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and mobile solutions, as well as innovations in electronic payments, cybersecurity, machine learning, and cloud development. Our $9.5B+ annual investment in technology enables us to hire people to create innovative solutions that will not only transform the financial services industry, but also change the world.

At JPMorgan Chase & Co. we value the unique skills of every employee, and we’re building a technology organization that thrives on diversity. We encourage professional growth and career development, and offer competitive benefits and compensation. If you’re looking to build your career as part of a global technology team tackling big challenges that impact the lives of people and companies all around the world, we want to meet you",JP Morgan Chase,"San Mateo, CA",$90.9k–162k,AI Engineering - Senior Machine Learning Engineer
,"What We Do
At Goldman Sachs, our Engineers don’t just make things – we make things possible. Change the world by connecting people and capital with ideas. Solve the most challenging and pressing engineering problems for our clients. Join our engineering teams that build massively scalable software and systems, architect low latency infrastructure solutions, proactively guard against cyber threats, and leverage machine learning alongside financial engineering to continuously turn data into action. Create new businesses, transform finance, and explore a world of opportunity at the speed of markets.

Engineering, which is comprised of our Technology Division and global strategists groups, is at the critical center of our business, and our dynamic environment requires innovative strategic thinking and immediate, real solutions. Want to push the limit of digital possibilities? Start here.

Who We Look For
Goldman Sachs Engineers are innovators and problem-solvers, building solutions in... risk management, big data, mobile and more. We look for creative collaborators who evolve, adapt to change and thrive in a fast-paced global environment.
Collaborate with Technology Division teams as a pool of developers dedicated to delivering key priorities. Act as ‘surge squad’ responsible for accelerating a specific high impact Technology Division project.
You will be expected to conduct world-class research in areas of your specialization (within the domain of Artificial Intelligence – Natural Language Understanding, causal extraction, knowledge representation and reasoning).
You will work with other researchers and developers within the R&D group and with other teams in GS to develop breakthrough ideas in this space, create proof of concept realizations, develop intellectual property and participate in external research communities (giving talks, publishing papers, attending conferences, organizing meetings)

How You Will Fulfill Your Potential

RESPONSIBILITIES AND QUALIFICATIONS
• Conduct research in the areas of Artificial Intelligence
• Manage individual project priorities, deadlines and deliverable
Skills And Experience We Are Looking For
• PhD
Preferred Qualifications
• Research Experience
About Goldman Sachs

The Goldman Sachs Group, Inc. is a leading global investment banking, securities and investment management firm that provides a wide range of financial services to a substantial and diversified client base that includes corporations, financial institutions, governments and individuals. Founded in 1869, the firm is headquartered in New York and maintains offices in all major financial centers around the world.

Â© The Goldman Sachs Group, Inc., 2018. All rights reserved Goldman Sachs is an equal employment/affirmative action employer Female/Minority/Disability/Vet.

Division Engineering",Goldman Sachs,"New York, NY",,AI/ML Researcher - Research & Development
240.0,"Paige.AI is a software company leading a digital transformation in pathology by leveraging advanced Artificial Intelligence (AI) technology in its products to enable a cloud-based workflow for pathology. This AI is powered by an agreement with Memorial Sloan Kettering (MSK), a global leader in cancer care, for exclusive access to millions of pathology slides and pathologist reports. We are backed by a $25 million series A financing and are the first to have AIRI, the most advanced architecture ever built for scale-out AI, with a GPU performance of over 10 petaFLOPS.

We're seeking a Director of Engineering to join us. In this role you'll be working with world-leading experts in machine learning, computer vision and pathology. You will be responsible for driving architecture, product development and security for the complete system at Paige.AI. You will also guide engineers in cross-functional teams, ranging from front end, back end, AI/machine learning, high performance computing... visualization, cloud and infrastructure.

Key Responsibilities
• Implement modern agile and DevOps development practices for fast, high quality and iterative product development.
• Own the SDLC, from architecture to development, release, and maintenance while adhering to regulatory, security and privacy compliance requirements.
• Act as a visionary for new product development across all development teams.
• Build on our culture of innovation, while advocating engineering best practices through code reviews and strategic guidance.
• Communicate effectively at all levels of the organization, including translating technical concepts to non-technical stakeholders and customers.

Required Experience
• 5 years' of experience using high performance software development methodologies and working across the business to develop and deliver products.
• 2+ years' experience managing, hiring, organizing and leading teams of skilled engineers.
• Mastery of a static (C++, C#) and dynamic languages (Python). Strong experience with web programming (JavaScript, HTML5, CSS3, jQuery, Bootstrap) and cloud technologies.
• A masters' degree or higher in computer science or related field.
• Outstanding communication, interpersonal, and leadership abilities.

Desirable Experience
• Machine learning, GPU, parallel processing, and large scale distributed HPC and/or cloud computing environments.
• Experience working with scientists as well as engineers.
• Containerized environments (Docker, Kubernetes).
• Experience with regulated software development, FDA, ISO, HIPAA, GDPR",Paige.AI,"New York, NY",$135k–210k,Director of Engineering
160.0,"This job has been posted by Stella.ai on behalf of one of our clients.

Role Description

Our client’s Machine Learning group develops high impact solutions that touch millions of people and a lot of data. From images to documents in every language, the Our client ML team delivers solutions using the full range of Machine Learning techniques from computer vision to supervised learning to deep learning to online learning. While some of our algorithms run on mobile devices, others require large clusters on our infrastructure.

Our client is looking for Machine Learning Engineers with an academic or practical background in machine learning, ideally with experience in natural language understanding, information retrieval, knowledge extraction, or deep learning.

Responsibilities
• You will work within the Machine Learning Team to design, code, train, test, deploy and iterate on large scale machine learning systems
• You will build delightful products and experiences for millions, while... working alongside an excellent, multi-functional team across Engineering, Product and Design
• You will help craft the direction of machine learning and artificial intelligence at Our client

Requirements
• BS or MS in Computer Science or related technical field involving Machine Learning, or equivalent technical experience
• 3+ years of experience building machine learning or AI systems
• Strong analytical and problem-solving skills
• Proven software engineering skills across multiple languages including but not limited to Python, C/C++
• Experience with machine learning software packages (e.g., scikit-learn, TensorFlow, Caffe, Theano, Torch)

Desired Qualifications
• PhD in Computer Science or related field with research in machine learning
• Experience with one or more of the following: natural language processing, deep learning, bayesian reasoning, recommendation systems, learning for search, speech processing, learning from semistructured data, reinforcement or active learning, ML software systems, machine learning on mobile devices

Benefits and Perks
• 100% company paid individual medical, dental, & vision insurance coverage
• 401k + company match
• Market competitive total compensation package
• Free Our client space for your friends and family
• Wellness Reimbursement
• Generous vacation policy
• 10 company paid holidays
• Volunteer time off
• Company sponsored tech talks (technology and other relevant professional topics",Stella.ai,"New York, NY",$84.5k–151k,Machine Learning Engineer
256.5,"Microsoft continues to expand its efforts in artificial intelligence with a focus on building an Intelligent Cloud and Intelligent Edge. The Artificial Intelligence and Research (AI+R) division is chartered with ensuring that Microsoft remains at the forefront of AI technologies. To help us, we seek a passionate Principal Artificial Intelligence Engineer with broad knowledge of machine learning and software development techniques to help design and implement a cutting-edge AI platform. This person will focus on designing, implementing and maintaining various deep learning and reinforcement learning codes.

In the autonomous systems team, we are applying our best AI research and engineering capabilities to resolve challenging, real-world customer problems. While there has been a lot of progress in the areas of languages and perception in the field of artificial intelligence, we are only starting to scratch the surface in other areas like autonomous systems (drones, robots, etc.).

Our... vision is to lead the autonomous systems tidal wave, empowering intelligence within drones, robots, industrial control systems, and more. Our cloud-based solution uses machine teaching and reinforcement learning techniques. If you are looking to join a team that is on the cutting edge of AI and in a quickly growing market segment with the potential to be the next billion dollar business, this may be the opportunity you’re looking for.

As a member of our team you will work with a multidisciplinary group of people, including product managers and software developers, to advance a state-of-the-art AI platform that can be applied to domains like Robotics, Optimization, Control, Anomaly detection, NLP, and/or Machine Vision. We solve challenging
problems and are continuously leveraging and advancing the latest in AI research in deep learning and reinforcement learning. If an opportunity to drive research and development in this space sounds exciting to you, we'd love to receive your application",Microsoft,"Berkeley, CA",$120k–273k,Principal AI Engineer
