avg_salary,body,company,location,salary,title
98.15,"Quidd is the world's largest social marketplace for digital goods.

Through its apps, Gen Z and Millennials collect, buy, sell, and display limited-edition digital stickers, cards, and 3D toys featuring IP from the world’s best media brands, including Disney, Marvel, HBO, Hasbro, Fox, and others. Collecting, owning, and using rare stuff, like sneakers, streetwear, or trading cards, is a universal human behavior. Quidd's mission is to bring this experience online -- in digital format -- for billions of people.

The company raised its Series A from Sequoia in the fall of 2017 and is based in NYC.

The Role

We are looking for a Data Analyst to join our team and help us discover new, actionable insights from point-of-sales, after-market, and item-usage data in the Quidd consumer app.

As a Data Analyst here are some examples of what you may work on:
• Use statistical and data visualization techniques to analyze patterns related to economics, user behaviors, and other key performance... metrics
• Develop and implement data collection and analysis systems and processes
• Work with development team on new tools for data management and visualization
• Identify patterns and trends over large and complex datasets
• Present findings to management
• Work in cross-functional teams to meet specific goals
• Workshop new features and solutions

You:
• Very strong math skills, especially statistics
• Strong knowledge and experience with Looker or other data visualization tools such as Tableau, Sisense, or Qlik
• High level experience with SQL
• Experience with tagging tools and systems such as Segment or mParticle
• Excellent with MS Excel
• Intermediate experience with R
• Solved large-scale data problems
• Proven skills with data modeling and database design
• Very strong analytical skills with an ability to collect, organize, and disseminate findings with attention to detail and accuracy
• Excellent communication (written and verbal), organization, and problem solving skills",Quidd,"New York, NY",$50.2k–95.9k,Data Analyst
123.1,"EARNEST RESEARCH

Earnest Research is a VC-backed data innovation startup driven to change the way professionals understand consumer and business behavior. Working with world-class data partners, we transform raw data into a source for business and investment professionals to ask better questions so they can make better decisions. We believe, in the right hands, data has the power to change the way we work.

DATA ANALYST, CORPORATE PRODUCTS

The Data Analyst team at Earnest is passionate about finding signals in the noise of large data-sets, and has a strong interest in technology, consumer trends, and the private and public markets. Quantifying both macro and micro trends in the consumer economy is our primary focus. As a part of the group, you will be immersed in a fast-paced environment, with infinite opportunity to learn and grow. The ideal candidate will be a highly motivated problem solver capable of applying big picture thinking without losing sight of the details.

Formal... external and internal training will be provided on a variety of topics including, but not limited to, financial statement analysis, excel best practices, and SQL programming. The start date for this role is July 15th, 2019.

RESPONSIBILITIES
• Data Analysis
• Explore datasets to identify and investigate trends within the consumer economy
• Build customer behavior and competitive analyses
• Create compelling dashboards and reports that translate data into actionable insights
• Responsible for accuracy and integrity of data
• Client Relationships
• Interface directly with corporate clients (CFOs, CMOs and senior executives at retailers, restaurants, and e-commerce companies) to present analyses
• Serve as a industry and subject-matter expert on analyses
• Product Development
• Identify new product opportunities and collaborate with our engineering team to build them
• Evaluate new data sets for potential product opportunities for corporate clients
• Seek out areas for operational improvement and take initiative to address them

QUALIFICATIONS

Required Skills:
• Bachelor’s or Master's degree from a top tier university
• 0 to 1 years of experience in an analytics-intensive role such as business intelligence, corporate strategy, investment banking, or management consulting
• Strong Excel skills (pivot tables, vlookups)
• Ability to synthesize large datasets into meaningful insights
• Possess the intellectual curiosity to investigate and understand the “why” behind the numbers
• Strong business and product acumen, as well as knowledge of or interest in consumer trends
• Excellent communication skills (verbal, written, and interpersonal)
• Ability to handle confidential/sensitive information and exercise exceptional judgment
• Extremely committed, hard working, and thoughtful with the ability to work both independently and in a collaborative team environment

Additional Preferred Skills:
• Familiarity with SQL is preferred but not required
• Familiarity with Tableau or similar data visualization tools is preferred but not required

BENEFITS & PERKS:
• 100% company paid medical plan options (additional medical, dental and vision plans available too!)
• Health & fitness reimbursement program
• 401K retirement plans with employer matching
• Flexible and generous time off
• Pre-tax savings plans for public transportation and parking expenses
• Fully stocked kitchen and cold brew on tap
• Regular company happy hours, lunches & events

Earnest Research is an equal opportunity employer, and we encourage people with a diverse range of backgrounds to apply",Earnest Research,"New York, NY",$61.6k–123k,"Data Analyst, Corporate Products"
,"The Global Real Estate Underwriting & Analytics team is responsible for the management and supervision of WeWork’s investment committee, deal underwriting, real estate data analytics, global portfolio reporting, and market research.

This position is primarily responsible for the construction, aggregation, and maintenance of the database upon which reporting is structured. Secondarily the role is expected to support the reporting framework by which the Real Estate Underwriting and Analytics team monitors deal underwriting, pipeline reporting, performance reporting and real estate analytics. As a dedicated member of the global Real Estate team, this role requires a deep technical skill set, effective communication skills, and a baseline understanding of deal economics and real estate portfolio management.

Accountable for
• Development of automated processes for data aggregation and cleaning
• Design and implementation of platforms to aggregate financial and deal data across multiple... source databases
• Ongoing maintenance and implementation of platform modifications to accommodate evolving business needs
• Creation and maintenance of analytical tools to interface with data and derive meaningful insight
• Support of Analytics team to address ad hoc data inquiries

Capabilities
• 2 or more years of relevant work experience in Data Science, Business Analytics, or a related field
• Strong technical skills in data extraction, analysis, and visualization, e.g. SQL, Python/R, and Tableau. You are a rounded and relatively self-sufficient analyst, well versed with modern analytical skills and tools, and with a strong operational flair.
• Understanding of commercial real estate industry
• Impeccable and concise communication and presentation skills, verbal and written
• Teamwork, cooperation, and ability to take direction
• Reliable, focused and detail-oriented
• Demonstrated ability to consistently meet deadlines
• Strong time management skills and experience managing multiple projects
• Excels under pressure; ability to work both independently and cooperatively in a fast-paced environment",WeWork,"New York, NY",,"Data Analyst, Real Estate Analytics, Global"
148.9,"WHO WE ARE Looker is on a mission to bring better insights and data-driven decisions to every business. Everything we do is aimed at making sure our customers love every aspect of Looker, from our products and technologies to our ease of doing business and our support. We are looking for curiously brilliant individuals to join our team as we reinvent data analytics. Get data-driven and see yourself at Looker.

WHAT WE'VE GOT GOING ON
Looker is seeking a solutions and implementations consultant to join our professional services practice. In this role, you will work with customers as a critical participant in their Looker journey. It will require you to understand their data landscape and needs to provide guidance on rolling out Looker in their organization. This includes designing data models on top of their SQL database(s) in our Looker Modeling Language (LookML), optimizing for performance, visualizing analysis among other areas of our product. You will also lead trainings for data... analysts and business end users. You will also help shape the product and direction of the company by communicating market needs, customer issues and opportunities back to the sales, product and engineering teams.
WHAT WE NEED YOU TO DO
• Assess use cases for various teams within the client company.
• Develop a data model around stated use cases to capture client’s KPIs and data transformations.
• Training audiences of 20 - 30 people.
• Take a consultative role and guide clients on optimizing their data environment to work most effectively and efficiently with Looker. This may include advising on database performance, altering the ETL process, providing SQL transformations, discussing API integration, and rethinking the approach of certain KPIs.
• Teach technical data modeling concepts to a variety of audiences, including developers, data architects, business users, and IT professionals.
• Document and communicate product feedback in order to improve user experience.

WHAT YOU BRING TO LOOKER
• 7+ years of software implementation/services experience, preferably in the Data Analytics space.
• 2 - 3 years customer-facing experience, strongly preferred.
• A passion for exploring data and extracting valuable insights.
• Proven analytical, problem solving, and troubleshooting expertise.
• Public speaking experience.
• Proficiency in SQL, preferably across a number of dialects (we commonly write MySQL, PostgreSQL, Redshift, SQL Server, and Oracle).
• Ability to learn and assimilate technical information quickly.
• Ability to travel up to 50%.
• Preferred: Exposure to developer tools/workflow (e.g., git/github, *nix, SSH); Experience troubleshooting operations issues; Optimizing database/query performance; Experience with AWS ecosystem (EC2, S3, RDS, Redshift); Experience with business intelligence tools with a physical model (e.g., Microstrategy, Business Objects, Cognos); Experience with data warehousing; Exposure to NoSQL-based, SQL-like technologies (e.g., Hive, Pig, Spark SQL/Shark, Impala, BigQuery); Experience teaching.

NICE TO HAVES
• Troubleshooting operations or quality issues
• Optimizing database/query performance
• Business intelligence tools with a physical model (e.g., Microstrategy, Business Objects, Cognos)
• Developer tools/workflow (e.g. git/github, linux, SSH)
• AWS ecosystem (EC2, S3, RDS)
• Analytics requirements gathering
• Programming languages (e.g. Python, Ruby, Javascript)
• Project management or Agile development

#LI-JR1

A LITTLE MORE ABOUT LOOKER
Looker is a unified Platform for Data that delivers actionable business insights to every employee at the point of decision. Looker integrates data into the daily workflows of users to allow organizations to extract value from data at web scale. Over 1600 industry-leading and innovative companies such as Sony, Amazon, The Economist, IBM, Spotify, Etsy, Lyft and Kickstarter have trusted Looker to power their data-driven cultures. The company is headquartered in Santa Cruz, California, with offices in San Francisco, New York, Chicago, Boulder, London, Tokyo and Dublin, Ireland. Investors include CapitalG, Kleiner Perkins Caufield & Byers, Meritech Capital Partners, Redpoint Ventures and Goldman Sachs. For more information, connect with us on LinkedIn, Twitter, Facebook and YouTube or visit looker.com.

Looker aspires to be a workplace that is not only free of discrimination, but one that fosters inclusion and belonging. We strongly believe that diversity of experience, perspective, and background lead to a better environment for our employees and a better product for our users. We encourage you to join us in changing the way businesses use data",Looker,"New York, NY",$84.4k–129k,"Data Analyst Consultant, Professional Services - NYC"
98.15,GOF is looking for a passionate data analyst.,Great Oaks Charter Schools,"New York, NY",$50.2k–95.9k,Data Analyst
152.5,"DESCRIPTION

Business/Team Introduction
The Buying team is part of Amazon’s Supply Chain Optimization Technology / Inventory Planning and Control organization, and is responsible for deciding how much inventory to carry of every single item offered by Amazon Retail on all of Amazon’s websites worldwide. Consuming inputs including demand forecasts, placement options, and vendor capability data, our buying system automatically computes the optimal inventory levels and re-order quantities for every single item in our Retail catalog every single day. As a Business Intelligence Engineer/Data Analyst in Buying, you will operate at the apex of multiple Amazon systems, getting global visibility of how Amazon functions and serves our customers. Your curious mind will enable the creation of solutions that drive automation, scalability and optimization of every aspect of buying, reducing cost and delivering speed of execution to thrill our customers. The impact of your work will be global... material and remarkable.

Business Intelligence Engineer/Data Analyst Responsibilities
As a successful Business Intelligence Engineer/ Data Analyst in Buying, you need to be curious about Amazon’s supply chain operations and how data consumed and produced by our systems can be used to improve outcomes and lower costs. Your responsibility is to develop metrics, expose and measure the current performance of our Buying system, find and quantify opportunities for improvement, and dive deep into existing data to root cause unexpected performance. You will collaborate with engineering, research, data science and business teams for future innovation. You need to be a sophisticated user of data querying tools, and an expert at synthesizing and communicating insights and recommendations to audiences of varying levels of technical sophistication.

Major responsibilities include:

Translate / Interpret:
· Translate business questions and concerns into specific quantitative questions that can be answered with available data using sound methodologies. In cases where questions cannot be answered with available data, work with engineers to produce the required data.
Measure / Quantify / Expand

· Retrieve, synthesize, and present critical data in a format that is immediately useful to answering specific questions or improving system performance.
· Explore/analyze data and work with Research Scientists, Data Scientists and Product Managers to understand customer behaviors, spot system defects, and benchmark our ability to serve our customers
· Partner with Data Engineers and Software Engineers to design products and systems to transform and store billions of data items using AWS redshift.

Explore / Enlighten

· Given anecdotes about anomalies, design strategies to quantify the overall impact of such anomalies, deep dive to explain why they happen, and identify fixes.

Make Decisions or Recommendations

· Conduct written and verbal presentations to share insights and recommendations to audiences of varying levels of technical sophistication.

BASIC QUALIFICATIONS

· Bachelor’s degree in Statistics, Economics, Math, Finance, Engineering, Computer Science or a related quantitative field.
· At least 3 years of experience with data querying languages (e.g. SQL, Redshift).
· At least 3 years of experience articulating business questions and using quantitative techniques and driving insights for business.
· Experience with automated self-service reporting tools (e.g. Tableau).
· Confidence in dealing with technical and non-technical senior level staff.
· Ability to operate successfully and independently in a fast-paced environment.
· Comfort with ambiguity and eagerness to learn new skills.

PREFERRED QUALIFICATIONS

· Master’s degree in Statistics, Applied Mathematics, Operations Research, Economics or a related quantitative field.
· 5+ years’ experience with 2+ years Analytics and Process Improvement-related initiatives
· Demonstrable track record of dealing well with ambiguity, prioritizing needs, and delivering results in a dynamic environment
· Excellent verbal and written communication skills
· Experience processing, filtering, and presenting large quantities (Millions to Billions of rows) of data
· Experience working in R/Python
· Experience in supply chain is a plus",Amazon,"New York, NY",$87k–131k,Senior Business Intelligence Engineer / Data Analyst
,"Summary

Point72’s Market Intelligence Data group (MI Data) is a service-focused business committed to driving high quality fundamental research powered by advanced data analytics to help inform investment decisions at Point72. We value simplicity, transparency, collaboration, and quality in our process, products, and in Long-/Short- investment team interactions

MI Data – Customer Success works to continuously improve Market Intelligence Data products to better match data and analysis to the underlying business, interacts with fundamental Long-/Short- investment teams, sets and measures performance against MI Data’s goals, ensures product quality, and manages research operations.

What you’ll do
As a data-driven research analyst, you will focus on combining fundamental research with quantitative analytics on large datasets to improve investment research used by Long-/Short- investment teams. You will:
• Perform fundamental research on companies to understand drivers of the business... and key investment debates
• Analyze alternative data to improve forecast models and ensure new investment research products have high predictive power
• Summarize your analysis and recommendation in reports for end users (e.g. data scientists, portfolio managers, analysts)
• Support users in answering questions, interpreting data products, and addressing issues
• Identify and develop themes to create more impactful investment research
• Learn fundamental investment and data science skills from industry-leading veterans

What’s required
• Demonstrated proficiency in SQL and a strong programming skills (e.g. Python/R) through past work experience or research (e.g. buy-side, start-up, academia, etc.)
• Experience in the TMT or Industrials sectors
• Top academic credentials with a degree in STEM (comp sci, statistics preferred)
• Strong verbal and written communication skills
• Highest ethical standards, and a customer-first mindset

An ideal candidate would have:
• 1-2 years of experience in an analytical or research role working with big data

We take care of our people

We invest in our people, their careers, their health, and their well-being. We want you to concentrate on success and leave the rest to us. When you work here, we provide:
• Fully-paid health care benefits
• Generous parental and family leave policies
• Mental and physical wellness programs
• Tuition assistance
• A 401(k) savings program with an employer match and more",Point72,"New York, NY",,Industrials/TMT Sector Data Analyst - CS
,"Moody's is an essential component of the global capital markets, providing credit ratings, research, tools and analysis that contribute to transparent and integrated financial markets. Moody's Corporation (NYSE: MCO) is the parent company of Moody's Investors Service, which provides credit ratings and research covering debt instruments and securities, and Moody's Analytics, which offers leading-edge software, advisory services and research for credit and economic analysis and financial risk management. The Corporation, which reported revenue of $4.2 billion in 2017, employs approximately 11,900 people worldwide and maintains a presence in 41 countries. Further information is available at www.moodys.com.
Operations & Data Controls

Financial Data Analysts have a significant input to the ratings and research process by analyzing financial statements and data provided by Issuers.
• The FDA uses accounting and finance knowledge and judgment to perform financial statement analysis, adjust... reported data per relevant methodology requirements and review and analyze ratios
• Responsible for reviewing and understanding financial statements, official statements and other documents related to issuers’ performance
• Work directly with ratings and support analysts to explain the data, adjustments and other information needed by the rating team for ratings and research
• Frequently liaise with analysts and accounting specialists in order to understand the application of accounting concepts on a particular entity
• Create documentation and provide guidance to support analysts and outsourcers
• Review, adjust and publish data to external market participants
• Regularly interact with Moody's ratings analysts regarding financial and operational data needed for analysis and publications
• In addition to regular daily responsibilities, FDAs will have the opportunity to work on new projects such as technology projects, accounting changes, analytic reviews, methodology updates and implementation of process improvements
• The team is regularly provided with valuable training classes and interaction with Analysts as part of knowledge transfer and career growthThe FDA position provides a unique opportunity to foster skills that are valuable to any future career in the financial services industry.

Qualifications

Required
• B.A. or B.S. degree required; specializations in Accounting, Finance, or Economics preferred
• 1-3 years of relevant work experience required (can include internship experience)
• Knowledge or prior experience in analyzing financial statements is required
• Individual must be organized, dependable, able to multi-task and manage priorities, display initiative, and have the ability to work independently in a demanding, fast-paced environment
• Strong organizational, communication (verbal & written), and interpersonal skills are required
• Candidate must have the ability to quickly transition as priorities change to meet demandsLanguage skills may be required for certain positions
Preferred
• Knowledge or prior experience in accounting is a plus
• Strong knowledge of Microsoft Office products and particularly Excel, such as pivot tables, lookups, etc.

Moody’s is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, sex, gender, age, religion, national origin, citizen status, marital status, physical or mental disability, military or veteran status, sexual orientation, gender identity, gender expression, genetic information, or any other characteristic protected by law. Moody’s also provides reasonable accommodation to qualified individuals with disabilities in accordance with applicable laws. If you need to inquire about a reasonable accommodation, or need assistance with completing the application process, please email accommodations@moodys.com.. This contact information is for accommodation requests only, and cannot be used to inquire about the status of applications.

For San Francisco positions, qualified applicants with criminal histories will be considered for employment consistent with the requirements of the San Francisco Fair Chance Ordinance. For New York City positions, qualified applicants with criminal histories will be considered for employment consistent with the requirements of the New York City Fair Chance Act. For all other applicants, qualified applicants with criminal histories will be considered for employment consistent with the requirements of applicable law.

Click here to view our full EEO policy statement. Click here for more information on your EEO rights under the law.

Candidates for Moody's Corporation may be asked to disclose securities holdings pursuant to Moody’s Policy for Securities Trading and the requirements of the position. Employment is contingent upon compliance with the Policy, including remediation of positions in those holdings as necessary",Moody's,"New York, NY",,Financial Data Analyst - Portuguese Required
123.8,"WebMD is the most recognized and trusted brand of health information and the leading provider of health information services, serving consumers, physicians, healthcare professionals, employers and health plans through our public and private online portals and WebMD the Magazine. The WebMD Health Network includes WebMD, Medscape, MedicineNet, eMedicine, RxList, theheart.org and Medscape Education. Our consumer portals and mobile health applications provide engaging, relevant and credible health and wellness information, personalized health assessment tools and access to online communities.

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status.

WebMD is searching for a Sr. Data Analyst to join our Business Intelligence team. In this role, your primary responsibilities will be to generate revenue through machine learning and solve analytical... business problems posed by all levels of management, spanning C-Suite to operations at WebMD.

This position will:
• Support the development of new data products and increase sales volume through machine learning and predictive analysis
• Provide ad hoc analytical and database support to optimize user interaction and financial return for WebMD.com.
• Conduct database, financial, marketing and other forms of quantitative analysis to discover answers to business questions
• Support the Sales organization with RFP responses, campaign optimization across media tactics, and renewal efforts by developing creative, quantitative means to prove the value of WebMD

Typical assignments will include:
• Meetings with Senior Management, Marketing, Project management and Product management staff to understand business goals and data sources
• Identifying analytical approaches and appropriate data to investigate
• Developing and executing analyses, across database (e.g. Vertica), web analytics (e.g. Adobe) and spreadsheet (e.g. Excel) technologies
• Validating quality of data and analysis
• Presenting findings with action items

Minimum Qualifications:
• Bachelor’s degree in economics, finance, marketing or quantitative field or 4 years equivalent experience
• Intellectual curiosity
• 4+ years’ experience in financial or marketing analysis
• Strong database analysis experience, including authoring code in SQL or comparable language
• Strong ability to multi-task in a fast-paced environment
• Responsible, accountable and result-driven",WebMD,"New York, NY",$64.3k–119k,Sr Data Analyst
,"Data Analyst, Nonfiction

Penguin Random House is currently seeking a Data Analyst to help drive decisions for a demand-focused, trend-driven publishing program across a variety of genres. This unique and data-driven role will work in conjunction with editorial, sales, advertising and marketing to quickly bring timely nonfiction books to market.

Other responsibilities include:
• Compiling search, purchase, trend, and other consumer data from multiple sources into actionable reports and recommendations, focused on how our publishing program can fulfill consumer demand.
• Analyzing large datasets and building tools, algorithms, reports to derive insights and mine opportunities for both new and existing content.
• Driving metadata optimization through data analysis and reporting.
• Empowering marketing, publicity, and editorial teams by advising on SEO and retail platform best practices and recommendations.

Please apply to join us if you meet the following requirements:
• Minimum of 3... years of experience with a fervent interest in SEO, metadata optimization for retail platforms, and similar concepts
• A passion for and curiosity about data analysis and data mining to drive business decisions
• Excellent organizational skills and attention to detail
• Self-starter who can work independently and also enjoys collaborating with a team
• Proven ability to juggle multiple projects while adhering to tight deadlines within a fast-paced environment
• Experience in SQL, PowerBI, and MS Excel required
• Superior experience in business intelligence tools

Please apply using our online application process, and please include your resume and cover letter with salary requirements. Full-time employees are eligible for our comprehensive benefits program.

Penguin Random House is the leading adult and children's publishing house in North America, the United Kingdom and many other regions around the world. In publishing the best books in every genre and subject for all ages, we are committed to quality, excellence in execution, and innovation throughout the entire publishing process: editorial, design, marketing, publicity, sales, production, and distribution. Our vibrant and diverse international community of nearly 250 publishing brands and imprints include Ballantine Bantam Dell, Berkley, Clarkson Potter, Crown, DK, Doubleday, Dutton, Grosset & Dunlap, Little Golden Books, Knopf, Modern Library, Pantheon, Penguin Books, Penguin Press, Penguin Random House Audio, Penguin Young Readers, Portfolio, Puffin, Putnam, Random House, Random House Children's Books, Riverhead, Ten Speed Press, Viking, and Vintage, among others. More information can be found at http://www.penguinrandomhouse.com/.

Penguin Random House values the array of talents and perspectives that a diverse workforce brings. All qualified applicants will receive consideration for employment without regard to race, national origin, religion, age, color, sex, sexual orientation

Penguin Random House is the leading adult and children's publishing house in North America, the United Kingdom and many other regions around the world. In publishing the best books in every genre and subject for all ages, we are committed to quality, excellence in execution, and innovation throughout the entire publishing process: editorial, design, marketing, publicity, sales, production, and distribution. Our vibrant and diverse international community of nearly 250 publishing brands and imprints include Ballantine Bantam Dell, Berkley, Clarkson Potter, Crown, DK, Doubleday, Dutton, Grosset & Dunlap, Little Golden Books, Knopf, Modern Library, Pantheon, Penguin Books, Penguin Press, Penguin Random House Audio, Penguin Young Readers, Portfolio, Puffin, Putnam, Random House, Random House Children's Books, Riverhead, Ten Speed Press, Viking, and Vintage, among others. More information can be found at http://www.penguinrandomhouse.com/.

Penguin Random House values the array of talents and perspectives that a diverse workforce brings. All qualified applicants will receive consideration for employment without regard to race, national origin, religion, age, color, sex, sexual orientation, gender identity, disability, or protected veteran status.

Company: Penguin Random House LLC

Country: United States of America

State/Region: New York

City: New York

Postal Code: 10019

Job ID: 33447",Penguin Random House LLC,"New York, NY",,"Data Analyst, Nonfiction"
175.5,"A career at New York Life offers many opportunities. To be part of a growing and successful business. To reach your full potential, whatever your specialty. Above all, to make a difference in the world by helping people achieve financial security. It’s a career journey you can be proud of, and you’ll find plenty of support along the way. Our development programs range from skill-building to management training, and we value our diverse and inclusive workplace where all voices can be heard. Recognized as one of Fortune’s World’s Most Admired Companies, New York Life is committed to improving local communities through a culture of employee giving and service, supported by our Foundation. It all adds up to a rewarding career at a company where doing right by our customers is part of who we are, as a mutual company without outside shareholders. We invite you to bring your talents to New York Life, so we can continue to help families and businesses “Be Good At Life.” To learn more, please... visit LinkedIn, our Newsroom and the Careers page of www.NewYorkLife.com.

The Data Solutions and Governance team creates and provides data solutions and services that enable the business to make better-informed and timely business and strategic decisions. The reports and analysis provided by the team serves as the core data, reporting, and analytic platform for the Insurance & Agency Group at New York Life (NYL).

The team is in search of a strong programmer to serve as one of the primary experts of policy level information at New York Life. This role will focus on sourcing historical data elements from the vast network of legacy systems into the company’s Data Lake. The candidate will work closely with the technology team to make decisions impacting the modernization of the company’s data architecture going forward. The role will also support the Data Solutions & Governance team’s ongoing, client-based initiatives, ultimately providing solutions to a wide range of internal stakeholders across the business. Note: This is an individual-contributor role. Also, while this is a Business-facing role, there will be heavy interaction with Technology teams

Responsibilities:
• Analyze source data to understand current-state data usage and legacy data model including relationships among various transactional datasets
• Work with subject matter experts to identify, define, collate, document and communicate business requirements for migrating and transforming data from legacy transactional systems to target databases or data lake
• Support development of target data model and data migration plans including data migration schedule, data quality assurance and business approval activities
• Make recommendations for business rules and communicate solutions to stakeholders
• Perform data mapping exercise between legacy transactional systems and target databases or data lake including documentation for key data transformation rules
• Develop and execute initiatives to improve transactional data quality and usability
• Develop and execute functional and performance test scripts for target data model and data migration
• Design and develop reporting capability for transactional data within target databases or data lake
• Educate and support business users consuming transactional data within target databases or data lake
• Execute on various requests by sourcing raw data from multiple databases, tables and systems
• Assist in prototyping new data solutions and supporting the Business team in their ad hoc reporting responsibilities
• Interface with Business teams to understand business strategies, requirements, and pain points that can be addressed by data and business solutions

Requirements:
• Curiosity and desire to question the status quo
• A proactive self-starter with the ability to work independently with limited supervision
• Demonstrated ability to manage and improve data, and promote utilization of data as a company asset
• Proven record of strategic thought leadership and ability to drive results
• Success collaborating, motivating and influencing stakeholders and partners, both internal and external
• Excellent communicator with superior verbal, written, technical and presentation skills
• Track record of innovation in the everyday, as well as development of breakthrough ideas
• Strong attention to detail, with the ability to break down project tasks, define project scope, plan and organize resources to complete projects on time and within budget
• Excellent interpersonal and collaboration skills
• BA/BS in Business/Computer Science/IT or related field is preferred
• 5+ years of experience with at least 2 years working in a data analyst function is preferred
• Strong background with Oracle database designs
• Experience with Hadoop and data lakes (Hive) is a plus
• Experience with programming languages (SAS or SQL) is a plus

LI-TK1

EF-TK1

EOE M/F/D/V

If you have difficulty using or interacting with any portions of this Web site due to incompatibility with an Assistive Technology, if you need the information in an alternative format, or if you have suggestions on how we can make this site more accessible, please contact us at: (212) 576-5811",New York Life Insurance Co,"New York, NY",$54.5k–242k,Data Analyst - Solutions & Governance
