avg_salary,body,company,location,salary,title
153.5,"Medscape, a division of WebMD, develops and hosts physician portals and related mobile applications that make it easier for physicians and healthcare professionals to access clinical reference sources, stay abreast of the latest clinical information, learn about new treatment options, earn continuing medical education credits and communicate with peers.

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status.

Position Overview

Machine learning lies at the core of our new approach to advanced marketing and audience management. As a Data Scientist, you will lead the development of cutting edge machine learning methods that solve key problems in measurement and the audience development process. You will work closely with a cross-functional teams from editorial, product, sales and marketing, to identify areas where machine learning can have a... material impact. You will work to build relevant data sets and analyze our data with rigor to drive prescriptive insights that will improve acquisition and engagement.

Responsibilities
• Partner with various business lines (Product, Editorial, Sales) to create non-obvious insights;
• Rigorously analyze business objectives vis exploratory machine learning methods to create testable hypothesis;
• Work to build relevant data sets to support exploratory machine learning use cases;
• Effectively communicate actionable or prescriptive insights to internal business partners. In a nut shell, help business partners make decisions based on data;
• Implement successful machine learning solutions at scale.Qualifications:
• 5 + years’ experience in Data or Marketing Science
• Bachelor’s degree in computer science, data science, statistics or at least 4 years additional experience in data science, statistics or a similar role.
• Expertise in one or more general-purpose programming languages (such as SQL, Java, Python, PySpark or Scala)
• Demonstrated experience with Master Data Management and Audience Measurement use cases
• Experience with ML development platforms like TensorFlow or SageMaker
• Demonstrated ability to develop novel machine learning methods that go beyond putting together of existing code, and to apply problem-solving skills to complex issues
• Ability to communicate effectively and collaborate with colleagues across job functions
Preferred Skills:
• MS, or Ph.D. in computer science, data science, statistics, highly preferred",WebMD,"New York, NY",$96.5k–114k,Data Scientist
195.0,"ABOUT US
Simon Data was founded in 2015 by a team of successful serial entrepreneurs. We're a data-first marketing platform startup, and we approach our work seriously; we tackle problems in a scrappy and disruptive fashion, yet we build for scale to support our clients at big data volume.
We are the first and only enterprise customer data platform with a fully-integrated marketing cloud. Moving beyond the limitations of both categories, Simon’s platform empowers businesses to leverage enterprise-scale big data and machine learning to power customer communications in any channel. Simon’s unique approach allows brands to develop incredible personalization capabilities without needing to build and maintain massive bespoke data infrastructure.
Our culture is rooted in organizational transparency, empowering individuals, and an attitude of getting things done. If you want to be a valuable contributor on a team that cultivates these core values we would love to hear from you.
THE ROLE
As a... Product Manager, Data Science at Simon Data you will guide our suite of predictive products from problem through idea and implementation to delivery and success. You will be responsible for closely consulting with clients to match our predictive marketing solutions and data science capabilities to solve business problems. In this role, you will identify common use cases that can be fulfilled with one or more of our self-service predictive products and provide education to the client on best practices. In other cases, you will recognize broader business problems needing specific analysis, and collaborate with engineers to craft the right solution. This position requires a deep understanding of data science and machine learning, combined with the desire to be close to clients and evangelize how Simon’s predictive capabilities can transform their business.
In this role, your typical day might include leading a conversation with clients to understand their business problems and to educate them about the value of Simon’s predictive solutions, collaborating with members of the engineering team to guide the development of a new product feature, using SQL and data analysis tools to explore data, and presenting the results of an analysis to the executive team.
You are the right person for this role if you are a skilled communicator; love to work closely with clients, engineers, and executive leadership; can translate the technical language used in creating predictive products to highlight the value for the end user; and are adept at handling multiple responsibilities. If this sounds like you we would love to hear from you!
WHAT YOU’LL DO
Work closely with customers to understand pain points and use cases
Identify ways that Simon’s predictive products can help a client achieve their business goals
Collaborate with stakeholders to develop a product vision and incremental improvements, including considerations and tradeoffs
Define and lead product initiatives that use data science and artificial intelligence to solve important problems for our clients and drive increased value through the platform
Define a path to delivery that includes identifying blockers, dependencies, and risk factors across engineering, design, and customer success
Communicate project progress across the company to key stakeholders
Build internal documentation, support material, and marketing collateral around product specifications and capabilities
Provide product education both internally and externally
Collaborate with customer-facing teams to ensure client success
QUALIFICATIONS
5+ years of professional work experience
3+ years product management experience, preferably in the B2B / SaaS market
2+ years experience developing solutions that use artificial intelligence
Bachelor’s degree
Statistics / Mathematics / CS education is a major plus
Must feel comfortable (and enjoy!) working with data; high degree of proficiency with Excel, and Tableau, Looker, or other BI tools; proficient with SQL and jupyter, R, or other data science tools
Excellent communication skills. Be comfortable talking with customers, partners, and executives, both in-person and remote. Write clearly and succinctly. Listen well.
Visa sponsorship for this role is currently not available
Diversity
We’re proud to be an equal opportunity employer open to all qualified applicants regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or expression, Veteran status, or any other legally protected status",Simon Data,"New York, NY",$103k–184k,Product Manager - Data Science
,"Maximizing our potential as a learning organising is central to meeting Spotify’s Mission to unlock the potential of human creativity—by giving a million creative artists the opportunity to live off their art and billions of fans the opportunity to enjoy and be inspired by it. Business leaders and product teams depend on learnings to inform their daily decisions by understanding how people experience music through products.

Good data is the starting place for great insights. Having a strong data for insights practice across the company will enable our insights teams to produce high quality learnings quickly and scale efficiently. We are looking for an experienced Data Scientist or Analytics/Data Engineer to join the band and lead us on the journey to be masters of this practice.
What you’ll do:
• Working across our embedded community of data scientists and engineers — and partnering closely with central tooling and infrastructure teams — you’ll lead Spotify’s effort to minimize... duplication and hours spent on discovering, generating and preparing data to a state where it’s optimised for insights.
• By engaging across disciplines you’ll develop a practice that’s easy for others to adopt and is equally easy for others to contribute to. You’ll build and maintain an evolving set of shared principles, shared tools, shared knowledge and most importantly shared behaviours for how we produce and manage data for insights across the company.
• To tackle the data for insights challenges at Spotify, we’ll need to work across the entire data preparation workflow, including generating data through instrumentation, normalising data into easy to query tables and producing flat tables that are ready to analyse. When light touch support to the community is not enough, you will embed in other teams to solve problems and develop new community resources as a result. When input to central support teams is not enough, we embed with our partners there to help design, build and activate shared data, tooling and /or infrastructure.
• You’ll work with data scientists to cultivate a shared practice for defining data collection requirements across all of our experiences. You’ll partner with central tooling and infrastructure teams to make sure it’s trivally easy for these requirements to be implemented by product teams.
• You’ll work with dedicated data production teams to identify opportunity to produce datasets centrally. You’ll be the lead designer for Spotify’s data, modelling data across the company and helping teams to identify and design data interoperably with their bounded context. You’ll work closely with tooling and infrastructure teams to ensure we have the tools we need to make it easy to produce and manage data for insights. When input is not enough, you’ll embed with our partners to help design, build or activate shared data, tooling and infrastructure.

Who you are
• You’re passionate about the role of modelled, analyst friendly data in maximizing a company’s potential as a learning organisation. Your passion for good practice is infectious. As you continuously improve your own practice, Spotify’s practice will improve alongside you.
• You’re collaborative. You work hands on with a wide variety of teams to ensure that both the most recent needs of the community are reflected in our shared practice and that behaviours of the community are changing to adopt it. When there are competing shared practices you facilitate discussions, providing your experienced perspective where needed, in order to establish a single view, e.g. the guiding principles or when to use which practice. When infrastructure is missing or incomplete you surface the needs and work with infra teams to ensure that they are understood.
• You’re innovative. You’re a builder. You show people the value of your ideas by bringing them to life in tangible, innovative ways. You work closely with central engineering and infrastructure teams to tackle the most complex challenges at Spotify are addressed in a sustainable way.
• You’re playful. You’re always looking for new ways to engage across disciplines to build engagement and cultivate a shared sense of ownership of the practice.
• You’re sincere. As community lead, you take an active interest in your own development and the development of other data scientists across the organisation.
• You have 5+ years as a practicing data scientist, analyst or data/analytics engineer.
• You have a high level of ability in data science languages such as SQL and Python and/or R.
• You have some previous experience leading data scientists in developing and adopting shared practice is essential (e.g. building an internal community of practice, contributing to open source)
• You have extensive experience working with engineers, product managers and designers in a product environment to decide what data to collect and how to collect it, to enable the data science downstream.
• You have (ideally) 2+ years experience with data modelling in a variety of contexts (e.g. web sites, applications, financial) and ideally in variety of use cases (e.g. preparing data for your own ad hoc data science projects, enterprise data warehousing and/or modelling data for software applications).
• You have (ideally) a strong command of Domain-Driven Design principles, with experience applying it to software or data design at an enterprise scale.

We are proud to foster a workplace free from discrimination. We strongly believe that diversity of experience, perspectives, and background will lead to a better environment for our employees and a better product for our users and our creators. This is something we value deeply and we encourage everyone to come be a part of changing the way the world listens to music",Spotify,"New York, NY",,Sr. Data Scientist – Data for Insights Practice
,"Company Description
The Daily Beast delivers award-winning original reporting and sharp opinions from big personalities in the arenas of politics, pop culture, world news, and more. Fiercely independent and armed with irreverent intelligence, The Daily Beast now reaches more than 20 million readers per month. The Daily Beast is based in New York and is an operating business of IAC (NASDAQ: IAC).

About the role:
We are seeking a Senior Data Scientist to join our team to help drive our membership and commerce programs and other business objectives. As a Senior Data Scientist, you will partner with non-technical stakeholders to achieve company objectives, and roll up your sleeves and dig in on the technical work necessary to drive these initiatives forward.

The type of problem you will solve:
• Identify the behavioral patterns of the cohorts within our audience who are more likely to subscribe to our various newsletter and membership products.
• Partner with a cross-functional team to... build strategies to target the right cohorts with the right products.

As a Senior Data Scientist at The Daily Beast, you’ll:
• Drive strategic initiatives that contribute to building a sustainable model for investigative journalism.
• Support the operation of an award-winning news publication at a critical time for journalism.
• Use your data wrangling, statistical, and machine learning skills to contribute to high-impact projects affecting company revenue and product initiatives
• Work with cross-functional teams from the newsroom, technology team and various revenue lines to plan and realize the most impactful data science projects.
• Foster data-informed decision-making across the business.
• Develop, deploy, and test machine learning and statistical models and the data pipelines that feed them to understand/target users and optimize site performance
• Develop, deploy, and test machine learning and statistical models to understand/target users and optimize site performance

About you:
• 3+ years experience as a data scientist (Experience in digital publishing and/or paid subscriptions a plus)
• Able to deliver concrete impactful data solutions in a dynamic problem space
• Skilled at identifying a vaguely defined problem, and reaching clarity by building alignment within the relevant teams
• Strong communication skills to understand the problems of, and provide solutions to, both technical and non-technical stakeholders
• Strong research, analytical, and problem-solving skills
• Solid programming skills in Python and SQL
• Understanding of inferential statistics, supervised, and unsupervised learning
• AWS experience a plus

Why work for us?

The Daily Beast is a globally recognized publication at IAC HQ in pristine Chelsea in New York City. Being part of IAC, we are able to provide you some of the best in benefits. We offer discretionary vacation, tuition reimbursement, 401(k) matching, subsidized gym membership, stocked kitchens with snacks and drinks, and excuses to celebrate all the time! Work for us and work for something spectacular!

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
",The Daily Beast,"New York, NY",,Senior Data Scientist
193.0,"Job Description

Reuters Consumer is an agile digital publishing business in the heart of the world’s largest news organization. Our mission is to be the premier source of news for global professionals. We combine technology and editorial innovation across Reuters.com and Reuters TV to deliver a powerful experience to over 50 million monthly users on the web, mobile and set-top-boxes.

The Data Scientist is a full-time position at our New York office. The main responsibility will be the creation of a new first party media offering for our Reuters Consumer commercial properties. You will also work on the development of our predictive models that support our product, advertising, marketing and editorial strategy. Additionally, this role requires maintenance of our news recommendation algorithms. Our tech stack is currently R, Python, TensorFlow, and Redshift. As a self-starter, you should be comfortable working with large, complex data sets, working internally to discover new data sets... to incorporate and establish KPIs based on business goals. You will work closely with colleagues across our Media business and sit in a growing Audience Data Team.

The position is based out of our Times Square headquarters where we have a small, flat team with fun, friendly and skilled coworkers.

Role & Responsibilities
• Develop algorithms for programming personalization
• Work with Software and Data Engineers to put algorithms into production
• Establish hypotheses and validate through A/B testing to inform product development
• Inform editorial strategy through insights on content consumption and engagement
• Answer questions by using appropriate statistical techniques and machine learning
• Communicate findings to leaders within Reuters’ advertising, editorial, marketing and product teams
• Work with various internal and third-party data sources
• Provide support for employees from other departments working on problems involving data

Desired Skills and Experience
• Master’s or Doctorate degree in a quantitative field
• Experience in Advertising/Media/Publishing a plus
• Familiarity building First Party Models for Media Activation/Monetization
• Knowledge of Third Party Data Provider and collection Methodology
• Experience using Data Management Platforms and basic understanding of Ad Severing Processes
• Passion for and significant experience in solving analytical problems using quantitative approaches
• Ability to communicate complex quantitative analysis in a clear, precise, and actionable manner
• Comfort manipulating and analyzing large data sets from varying sources
• Proficiency with statistical theory and machine learning algorithms
• Familiarity with natural language processing and modeling techniques
• Ability to work both independently and collaboratively within a team
• Experience with an analysis tool such as R or Python
• Experience with relational databases and SQL
• Familiarity with distributed system technologies such as Hadoop, Spark, and NoSQL databases a plus
• Interested in news and the future of television
• A sense of humor always helps

At Thomson Reuters, we believe what we do matters. We are passionate about our work, inspired by the impact it has on our business and our customers. As a team, we believe in winning as one - collaborating to reach shared goals, and developing through challenging and meaningful experiences. With more than 25,000 employees in more than 100 countries, we work flexibly across boundaries and realize innovations that help shape industries around the world. Making this happen is a dynamic, evolving process, and we count on each employee to be a catalyst in driving our performance - and their own.

As a global business, we rely on diversity of culture and thought to deliver on our goals. To ensure we can do that, we seek talented, qualified employees in all our operations around the world regardless of race, color, sex/gender, including pregnancy, gender identity and expression, national origin, religion, sexual orientation, disability, age, marital status, citizen status, veteran status, or any other protected classification under applicable law. Thomson Reuters is proud to be an Equal Employment Opportunity/Affirmative Action Employer providing a drug-free workplace.

We also make reasonable accommodations for qualified individuals with disabilities and for sincerely held religious beliefs in accordance with applicable law.

Intrigued by a challenge as large and fascinating as the world itself? Come join us.

To learn more about what we offer, please visit thomsonreuters.com/careers.

More information about Thomson Reuters can be found on thomsonreuters.com.

Locations
New York-New York-United States of America",Thomson Reuters,"New York, NY",$125k–136k,Data Scientist
,"Job Description:

Over the last several years Global Banking & Markets (GBAM) Technology and Enterprise Risk & Finance (ERF) Technology have made great progress in building out solutions to support use of our data to deepen relationships, search for market opportunities, and provide data based research for our clients.

This initial success has recently led the Global Banking & Markets business to appoint a Global Head of Data & Innovation. This person is now building a team to co-ordinate data oriented initiatives across the business lines and to provide focused cross-asset solutions. Furthermore, the Risk & Finance division has built out tools to support various risk modeling and intends to further build their platform to meet their evolving needs.

In order to support these initiatives, the technology teams have built out various solutions to meet the initial business needs. However, it has increasingly become clear that we need a leader who, like the business, can pull together... all the threads of execution into a cohesive strategy and drive the technology platform and solutions into the future.

We are looking for a technology leader who has provable experience of building Data Science and Artificial Intelligence solutions with large quantities of real time and at rest data in a fast moving and dynamic business with multiple stakeholders. Based in New York or London reporting to Graeme Muirhead, Head of Strategy, Architecture, and Core Platforms, the position will involve building out an existing team to support all the activities of the technology organization in this growing area.

The role will encompass the following responsibilities:

1 Work with other technology leaders and practitioners within the technology & business divisions to define a standard technology platform for Data Science and Artificial Intelligence initiatives
2 Build out the target platform and, where, appropriate, migrate existing solutions
3 Provide oversight and governance of the Global Banking & Markets and Risk & Finance technology target platform
4 Working closely with other technology teams lead the investigation, training and recommendations of new ideas and tools on the platform for all technology teams to use.
5 Work with other senior leaders at the Enterprise level to assist in defining policies, governance models, and best practices for the build out of data oriented solutions for all of Bank Of America. Additionally guide and help the GBAM and ERF technology and business in executing the agreed controls and related solutions

6 Work with the head of the Data & Innovation group to define and deliver prioritized initiatives across the organization using a development team reporting to this person
7 Enable and assist other technology teams to build out their own line of business applications and ideas using the target platform and foundational components built by this team",Bank of America,"New York, NY",,GBAM Technology - Global Head of Data Science and AI Tech
210.5,"Sartorius As one of the world‘s leading laboratory and pharmaceutical equipment providers, Sartorius is actively shaping dynamic, innovative and high-growth markets. Founded in 1870, the company earned sales revenue of more than 1.3 billion euros in 2016. More than 6,900 people work at the Group's approximately 50 manufacturing and sales sites, serving customers around the globe. Sartorius Stedim Data Analytics is the market leader for data analytical solutions in the pharma sector and is on a strong growth path, driving new innovative solutions in this field. It currently has an outstanding opportunity for a strong Principal Data Scientist to support the regional sales teams and to feedback customer needs into the development of new solutions. The incumbent for this key role will have a strong customer focus to help secure growth from both new and existing customers. What you can look forward to accomplishing Solve business related problems using advanced data analysis and data... driven technologiesAnalyze large amounts of data and build data driven predictive modelsCreate high-quality technical reports to be shared with customersClosely work together with our Sales Unit and customers as well as trainings and presentations at scientific conferences and forumsInitiate, lead and drive customer projectsPerform regular follow up with customers to track satisfaction, secure project momentum and to discover additional opportunitiesDevelop & cultivate strong relationships with all relevant external and internal stakeholders Skills and experience that you need to bring to our company Minimum a bachelor’s degree in chemical engineering or similar relevant fieldExtensive experience as a process engineer or PAT-scientist working within biopharma and in managing projectsSeveral years of working knowledge in statistics including multivariate, machine learning and similar methodologies as well as Batch statistical process controlTechnical teaching and consulting experience is strongly preferredExcellent knowledge of English, both written and spoken, German beneficialGood knowledge of Python, R, MATLAB or relevant scripting languages as well as SQL, NoSQL, Historians and HadoopHigh independent and efficient work style and excellent team player skillsStrong communication, relationship-building and presentation skillsLocated in Goettingen or other European Sartorius location with the willingness to travel frequently (30%)Strong identification with our core values: sustainability, openness, enjoymentAll qualified applicants will receive consideration for employment without regard to race, color, religion, sex or national origin. We are also an equal opportunity employer of individuals with disabilities and protected veterans. Please view equal employment opportunity posters provided by OFCCP here Interested? Driving our future growth requires talented people. Sartorius is a dynamic organisation suited to people who want to showcase skills, be recognised for expertise and thrive in a vibrant and innovative environment.To find out more about Sartorius as an employer visit us on https://www.sartorius.com/sartorius/en/EUR/company/careers?setCountry=WW-enBecome part of our global team. Apply directly via our online job portal",Sartorius,"New York, NY",$117k–187k,Principal Data Scientist
166.5,"About the Team

Civis’s political team is the world’s leading practice for progressive data analytics tooling and consulting. Our political R&D group is seeking a Data Scientist to join our team of data scientists and consultants in New York City.

The political R&D group is a special unit within Civis focused on developing cutting-edge analytic products for some of our largest and most sophisticated progressive clients. We focus on informing complex, $100 M+ electoral efforts, to ensure critical campaign funds are directed to the right places, use the best messages, and reach targets where they are.

This is an opportunity to inform political campaigns on the biggest stage, backed by the expertise of a team of PhD data scientists and the outputs of industry-leading analytics tools. If you’re looking for a way to have a big impact on the 2020 election, this is it.

About the role

The political R&D group is seeking a Data Scientist to join our team of data scientists and strategists... in New York City. We’re a small team who works hard and makes a measurable impact in supporting progressive causes. If you’re looking for a way to have a big impact on the 2020 election, this is it.

We function as the research and development arm for Civis's political work, and we incubate our work directly with some of the largest, most impactful progressive organizations in the country. Problems ranging from large-scale optimization and resource allocation to high dimensional modeling to causal inference make up our day-to-day.

As a Data Scientist on the research and development team in our NYC office, your day-to-day work will involve everything from statistical modeling in Python/R, to the testing and development of statistical software and production-level pipelines, to project management. You will also actively work with our strategy teams to distill and communicate results effectively to our progressive clients.

Minimum Qualifications
• Ability to learn new techniques and technologies quickly as our needs change
• Ability to work well in a small team in a self-directed manner
• Bachelor’s degree in an analytical subject (political science, statistics, math, economics, physics, etc) or equivalent
• Proficiency with machine learning and statistical modeling (e.g., scikit-learn, TensorFlow, Stan)

Preferred Qualifications
• Familiarity with software development tools and practices (Git, code review, etc.)
• Relevant work experience in applied statistics or machine learning
• Proficiency with Python or R, and SQL

Why Civis Analytics?
• The opportunity to be part of a growing tech startup focused on continued learning, mentorship, and internal promotion
• Competitive benefits including flexible PTO, 401K match with immediate vesting, as well as health, dental, and vision benefits
• Downtown open office environment near great restaurants and all public transportation options

Civis embraces the individuality of our employees and we celebrate each other's differences. Our products, services, and culture benefit from and thrive on the unique perspectives brought by each person in our Civis community. We're proud to be an equal opportunity workplace, and we are committed to equal employment opportunity regardless of race, age, sex, color, ancestry, religion, national origin, sexual orientation, gender identity, citizenship, marital status, disability, or Veteran status. If you have a disability or special need that requires accommodation, please contact us internalrecruiting@civisanalytics.com

In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States.

EEO IS THE LAW

EEO Supplement

Pay Transparency",Civis Analytics,"New York, NY",$92k–149k,Data Scientist
166.5,"Want to build a product that uses data to see and make sense of the future?

If you are passionate about data science and wish to use data to create innovative products that clients love, we want to talk with you!

At CB Insights we build products that help clients make sense of the future and drive their businesses forward using data. Our system retrieves large amounts of structured and unstructured data and uses scientific methods to extract knowledge and insights from that data. We present those analytics through a sophisticated, dynamic user interface which enables our clients to find answers to their most important questions.

As a Data Scientist at CB Insights, you will explore and work with large data sets and use your experience in Machine Learning and Natural Language Processing (NLP) to extract unique insights that become features on our platform. This involves working on a wide range of problems including text classification, entity extraction, topic modeling, recommender... systems and others.

You will be part of a high impact R&D team with clear ownership and passion to form the future. The algorithms the team develops lead directly to new products and services we offer as a business. We want you to learn and understand the drivers of our business deeply and be able to explain your approach to your team and to others at the company.

Much of our software team has been with us for several years, despite a white-hot tech market with options galore. We attribute this to our collaborative, “teach and learn” culture where the role evolves with your interests.

If this sounds interesting to you, reach out and join CB Insights now!

Key Responsibilities:
• Build and improve models using natural language processing (NLP) and machine learning to extract insights from unstructured data
• Explore and analyze diverse datasets (news, sec filings, audio transcripts, patents, etc.) to find patterns and develop models underlying our products
• Use best practices for training, testing and validation to build accurate and reliable models
• Understand business requirements and identify best strategies and relevant data to solve the issue at hand
• Utilize ETL, database and analytical tools to extract and transform data for analytical needs
• Collaborate and work closely with Engineering, Product and Design to create high quality reliable products
• Participate in code reviews and sprint planning, help to identify new opportunities and share knowledge with your colleagues

Requirements and Qualifications:
• Masters or PhD in computer science, computational linguistics or a related field
• 2+ years of professional experience working on NLP/ML projects
• Experience building and fine tuning NLP systems using conventional ML and NLP practices
• Knowledgeable about statistical modeling and optimization
• Proficiency with SQL
• Proficiency in Python
• Experience with using Spark and exposure to other big data technologies
• Excellent written and verbal communication skills
• Excellent problem solving and analytical skills

Additional Qualifications:
• Experience working with data warehouses Eg: Redshift and other similar database systems
• Proficiency developing in a Mac/Linux environment
• Believer in Lean and Agile values and principles for building software
• Helpful, Humble Human
• Love for experimentation

Perks and Benefits:
• Subsidized health, dental, and vision insurance
• 401k with up to 4% match
• $1,000 yearly continuing education stipend

Happy, Helpful, Humble, and Hungry: Check out more about our company culture here.

Equal Opportunity Employer: CB Insights is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status.
If you know someone who'd be perfect for the role,
submit here and you'll be eligible for $5,000",CB Insights,"New York, NY",$92k–149k,Data Scientist
196.0,"Data & Analysis – Lead Data Scientist

What you’ll do:

Our Data Scientists deliver analytic solutions across a wide variety of client applications. We build inferential and predictive models, including machine learning algorithms and AI; we process, integrate and manipulate big data with distributed systems and customer data pipelines; we synthesize results and translate findings into compelling stories that resonate with clients.

As a Lead Data Scientist, you are our internal expert. You’ll develop and implement multi-faceted solutions for complex marketing and business challenges—from cross-channel media and customer experience optimization to segmentation, targeting and business strategy—synthesizing just the right elements of our technical and analytical offerings.

Day-to-day, your role includes:

· Owning end-to-end analytical projects involving data engineering, data mining, data modeling, and business strategy.

· Providing Internal expertise in fundamental skill areas such... as statistical methods, machine learning, AI, distributed computing, and open-source programming.

· Providing thought leadership and innovation in process, technique, and implementation.

· Collaborating with internal and external stakeholders to establish clear analytical objectives, approaches and timelines.

· Summarizing, visualizing, communicating and documenting analytic concepts, processes and results for technical and non-technical audiences.

· Sharing knowledge, debating techniques, and conducting research to advance the collective knowledge and skills of our Data Science practice.

We’re looking for rigorous analytic training and 7+ years professional experience in a data science or analytics role, which typically includes:

· Robust domain expertise in areas of statistical methods, machine learning, AI, distributed computing, and/or open-source programming languages

· Experience integrating a variety of data sources, methods, and applications to achieve specific objectives

· Experience implementing a range of statistical or machine learning methods, from basic descriptive statistics, hypothesis testing and feature transformation to complex dimension reduction, supervised or unsupervised learning, and model tuning and validation.

· Proficiency in Python or R, SQL, and distributed computing systems such as Hadoop or AWS. Familiarity with Linux and/or Spark preferred.

· Demonstrated ability to communicate complex technical concepts to non-technical audiences

· Demonstrated passion for marketing analytical applications

· Demonstrated self-starter who thrives in a fast-paced environment with flat structure.

Got what it takes? We’d love to hear from you.

Digitas is an equal opportunity employer",Publicis Groupe,"New York, NY",$109k–174k,Lead Data Scientist
166.5,"ABOUT US

Simon Data was founded in 2015 by a team of successful serial entrepreneurs. We're a data-first marketing platform startup, and we approach our work seriously; we tackle problems in a scrappy and disruptive fashion, yet we build for scale to support our clients at big data volume.

We are the first and only enterprise customer data platform with a fully-integrated marketing cloud. Moving beyond the limitations of both categories, Simon’s platform empowers businesses to leverage enterprise-scale big data and machine learning to power customer communications in any channel. Simon’s unique approach allows brands to develop incredible personalization capabilities without needing to build and maintain massive bespoke data infrastructure.

Our culture is rooted in organizational transparency, empowering individuals, and an attitude of getting things done. If you want to be a valuable contributor on a team that cultivates these core values we would love to hear from you.

THE... ROLE

As a Data Scientist at Simon, you will be working as part of a collaborative/user focused team and be responsible for designing and building smart systems that drive revenue—our statistical models are at the core of our product, and will only become more so as we continue to develop and add features. We take an approach to ML that is data-first, and requires principled modeling decisions: we don’t believe in theory-crafting models before we have collected the data that will power them, as well as built out the business process that will continue to generate that data. In the model building process, we prioritize interpretable models whose training and performance yield insights about the underlying process, along with optimizing the selected objective.

Our technologies of choice are Python in the backend and React/Redux in the frontend, and our tech stack includes Django, MySQL, Redshift, S3, DynamoDB, and Elasticsearch storage, asynchronous tasks over RabbitMQ, and distributed data processing over Elastic MapReduce and Spark.

WHAT YOU’LL DO
• Build ML products that leverage Simon’s extraordinary data access to drive real business value
• Build high-quality statistical models by executing the entire model-building process, including data cleaning, feature extraction, model selection, and predictive validation
• Contribute to the tooling and interfaces used to support the data science process at Simon
• Represent Simon DS in conversations with stakeholders at our client companies
• Advance Simon as a thought leader in data science, by writing blog posts and papers, and presenting at industry conferences
• Guide internal product and technology strategy by representing data science perspectives and requirements in conversations with your peers

QUALIFICATIONS
• Ph.D. in Statistics/Machine Learning, or equivalent
• Excellent communication of statistical concepts to expert & non-expert audiences
• Broad and up-to-date knowledge of machine learning models (and their performance characteristics) for classification and regression tasks
• Specific experience designing and building machine-learning models
• Fluency in at least one statistical coding environment (numpy/pandas, R, etc.)
• Comfort coding in at least one non-statistical language (e.g. Python or Java, not R or Matlab)
• Fluency in SQL
• Production-level software engineering experience is a plus
• Expertise in causal inference, experiment design, reinforcement learning, and related fields is a plus

Visa sponsorship for this role is currently not available.

Diversity

We’re proud to be an equal opportunity employer open to all qualified applicants regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or expression, Veteran status, or any other legally protected status",Simon Data,Anywhere,$92k–149k,Data Scientist
