avg_salary,body,company,location,salary,title
184.2,"Position Summary

NYU's prestigious Stern School of Business has an exciting opportunity available for a Director, Digital Marketing & Strategy in our Office of Public Affairs. Reporting to the Executive Director of Communications, the Director will raise the visibility of our brand among prospective students, current students, alumni, faculty, media and business community by directing an integrated digital marketing strategy to promote the brand on key distribution platforms. S/he will collaborate with internal colleagues and external partners to marry the school's branding and marketing strategies with best practices across all digital channels. S/he will direct web-related projects through the complete life-cycle including conducting competitive analysis, assessing usability of the site, articulating goals, developing project plans, and vetting vendors The Director will also direct additonal projects such as leveraging mobile platforms, enhancing Stern’s social media presence, SEO... and creating videos. S/he will also participate in efforts to implement a new CRM system and develop analytics to inform business decisions and measure user experience.Qualifications

The selected candidate will have a Bachelor’s degree (MBA preferred) and 6 years of professional experience in digital marketing, strategy, web design, social media, new media production or an equivalent combination of education and experience. Familiarity with Google Analytics, SEO, reporting and making data driven decisions is critical. Excellent strategic planning, communication, analytical, problem solving and project management skills are also essential. Knowledge of web technologies, content management systems, and design software is required. Experience with responsive website is a preferred. A proven ability to cultivate productive relationships and work cross functionally with internal stakeholders and external vendors is also essential.Additional Information

New York University Stern School of Business, located in Greenwich Village, is one of the nation's premier management education schools and research centers. We offer a collegial and supportive culture, an excellent benefits package, which includes NYU tuition reimbursement for self and eligible family members, flexible work program for eligible employees, generous vacation, health, dental and pension plans. For more information about working at NYU and to apply for this position online (2016-1828) please visit our web site at: http://www.nyu.edu/about/careers-at-nyu.html. In your cover letter, please indicate where you learned about this opportunity. We accept online applications only.

EOE/AA/Minorities/Females/Vet/Disabled/Sexual Orientation/Gender Identity",New York University,"New York, NY",$91.2k–186k,"Director, Digital Marketing & Strategy"
260.5,"What’s in it for you?

This is an incredibly exciting time to join the digital business. As the Vice President Digital Marketing & Acquisition, you will play a key role in the evolution and success of a new Direct to Consumer/global SVOD service in the Factual entertainment space. You’ll have the opportunity to work with a dynamic, passionate and incredibly talented creative team to launch a new subscription-based streaming & interactive experience from the ground up.

Responsibilities

1. Build and grow a team of highly talented marketers for the Factual service including CRM activity (Email, App notifications, retargeting), Paid Digital Media (Social, Search, Connected Devices, Affiliates, Programmatic Display), Social & Native advertising

2. Advise on the design and business requirements for the marketing technology stack

3. Work with internal and external resources to develop and cultivate the brand identity and its expression within all marketing communications

4. Create the... strategic marketing plan for customer acquisition across a global audience

5. Develop marketing partnerships and oversee merchandising with distribution platform partners (i.e., Roku, Apple, Amazon, Google)

6. Collaborate with Analytics, Research and IT teams to develop core KPIs and reporting dashboards that drive the business.

7. Identify trends and key insights that continually improve customer acquisition, conversion and engagement rates

8. Proactively identify marketing opportunities and challenges while offering strategic solutions

9. Drive continuous innovation in digital marketing, including testing methodology, measurement, creative, marketing automation tools.

10. Develop, lead and implement multi-channel digital marketing strategies across the Discovery portfolio and external sources to drive users to our Factual SVOD platforms.

11. Cultivate platform partnerships to increase adoption within our most valuable channels.

Requirements
• Deep experience working in direct-to-consumer (B2C) media companies with digital content.
• Familiarity with both subscription- and advertising-based business models would be ideal.
• Deep understanding of, and strong success in, a business focused on the implementation of consumer acquisition and/or retention marketing tactics and plans
• Extensive familiarity with using customer segmentation and data, test, target and measure marketing campaigns and advanced, innovative digital strategies
• Experience managing a CRM and data system to enhance a subscriber base
• Proven leadership of a multifunctional marketing and data organization, responsible for driving significant revenue impact
• Self-starter who thrives in a fast-paced, dynamic start-up environment.
• Ability to project manage/prioritize multiple projects simultaneous
• Meticulous attention to detail & strong organization skills.
• Excellent written and verbal communication skills.
• A data driven digital marketing pro with proven ability to leverage customer insights to drive awareness, subscription conversions and retention.
• Think conceptually and strategically, but also be willing to roll up your sleeves and execute on a self-starting basis.
• Must have the legal right to work in the United States.

New York City, New York, NYC, NY",Discovery Communications,"New York, NY",$135k–251k,VP Digital Marketing & Acquisition
76.65,"Overview

Sony Music Entertainment is a global recorded music company with a roster of current artists that includes a broad array of both local artists and international superstars, as well as a vast catalog that comprises some of the most important recordings in history. Sony Music Entertainment is a wholly owned subsidiary of Sony Corporation of America.

Sony Music is committed to providing equal employment opportunity for all persons regardless of age, disability, national origin, race, color, religion, sex, sexual orientation, gender, gender identity or expression, pregnancy, veteran or military status, marital and civil partnership/union status, alienage or citizenship status, creed, genetic information or any other status protected by applicable federal, state, or local law.

Legacy Recordings is seeking a Specialist, Digital Marketing to develop, plan and execute Social Media & CRM campaigns for Legacy new releases, evergreen projects, and streaming campaigns.

This role will... focus on both CRM and social media responsibilities and will shift between those two elements as projects and priorities dictate. The day-to-day core responsibility will focus on shaping and activating digital campaigns that help our business grow, maintain and engage fans of the Legacy brand and artists that Legacy represents.
Responsibilities
• Drive short and long-term social media and CRM strategies for the Legacy Recordings brand and Legacy artist roster.
• Collaborate with internal teams (A&R, content, editorial, marketing, press and sales) to drive fan engagement campaigns and music consumption opportunities - both physical and streaming.
• Maintain artist and label editorial calendars for social media platforms. Work cross-functionally across the organization to continually update and optimize calendars to ensure maximum engagement with posted content.
• Liaise and support global teams on artist and label social and CRM campaigns by providing assets, best practices and analysis where relevant.
• Build and execute new audience growth strategies using Legacy’s suite of CRM and fan acquisition tools.
• Maintain the engagement of existing audiences through Legacy’s CRM platform.
• Work across artist, label and genre segments with internal teams, artist management and Sony’s CRM agency to ensure timely, accurate and compelling campaigns.
• Plan and execute A/B send strategies based on defined KPIs and campaign objectives
• Analyze current and historical results to optimize future CRM strategies.
• Define behavioral and demographic attributes to develop fan segmentation.
• Apply segmentation learnings to define future CRM campaign calendar planning.
• Create and distribute monthly CRM analysis report to internal teams.
• Analyze competition strategies and follow digital marketing trends and internal campaigns, making ongoing recommendations to improve Legacy’s CRM and social media results.

Qualifications
• Bachelor degree or equivalent experience is required, preferably in marketing, computer science, communications or business.
• A minimum of 2 years of marketing experience, including database marketing utilizing e-mail as a primary medium, social marketing, digital marketing and transactional marketing.
• Social Media Obsessed: Demonstrated knowledge of and professional experience with social platforms such as Facebook, Twitter, Instagram, Pinterest and Snapchat.
• Working knowledge of SEO, SEM, Google AdWords and Social Media Ad strategy and platforms.
• Experience HTML and CSS.
• Experience working with the SalesForce Marketing Cloud CRM platform.
• Knowledgeable in best practices of campaign development to optimize efficiency and quality of campaigns across all channels (email, web, social).
• Experience in social media content deployment, including copy writing/editing, image editing/optimizing and scheduling/optimizing posts for best performance.
• Ability and desire to work in a fast paced high change and hands on environment, managing multiple priorities simultaneously and meeting deadlines.
• Excellent written and verbal communication skills.
• Creative, organized, detail-oriented self-starter with exceptional follow-up skills, capable of managing multiple priorities in a fast-paced, multi-priority environment.
• Deep love and passion for music and the artists who create it, and a strong desire to create highly engaged fan communities in the social media space",Sony Music Entertainment,"New York, NY",$48.7k–55.9k,"Specialist, Digital Marketing"
99.4,"Hospitality Design magazine, the premier trade magazine for the hospitality design industry, is seeking a digital marketing editor to join its growing team.

Your key responsibilities will include:
• Work between marketing and editorial on digital partnerships
• Lead execution for digital marketing, sponsorship and engagement, including content marketing, digital advertising, webinars, organic search, paid search, social media and website
• Execute tactics for building traffic and growing supporter base through online media and SEO
• Leading digital support efforts for Hospitality Design brand (including publications and tradeshows) and encourage strong collaboration and teamwork to execute cross-departmental initiatives.
• Demonstrate creative, out-of-the-box thinking and resourcefulness in leading team to meet ambitious growth goals
• Working with the editorial team, help grow editorial presence and streamline website strategy for hospitalitydesign.com
• Oversee awards and event... websites related to sponsors and content
• With the editor in chief, help to identify new revenue strategies
• Expand Facebook and Instagram Live platforms

FACE-TO-FACE RESPONSIBILITIES:
• Attend and cover industry trade shows and conferences.
• Represent the magazine at various industry events and functions.

As a qualified candidate you will have:
• Bachelor's Degree in Journalism, Communications, or related field. Graduates of design-related degrees with strong writing, editing, or digital skills will also be considered.
• 6-8 years experience in publishing or digital
• Strong writing and copyediting skills
• Strong knowledge of social media and digital platforms
• Proficiency in Photoshop or related image-editing program for basic photo resizing
• Proficiency in InDesign and/or InCopy
• Knowledge or strong interest in interior design and architecture
• Strong communication, writing, editing, and interpersonal skills
• Proficiency in Word and Excel, and rich text word processing programs (Text Edit, Notepad, etc.).

IDEAL CANDIDATE WILL ALSO HAVE:
• Experience desired working cooperatively and diplomatically with staff and freelance authors. Must have the ability to do the same with designers, some of whom may be prominent figures in their field, and their representatives.
• Excellent writing and communication skills, tact, sensitivity, and mature judgment are required.
• Must be self-motivated and work effectively in a fast-paced environment.
• Must be extraordinarily organized and driven, able to work successfully both individually and as part of a team.
• The ability to work with multiple articles and projects simultaneously, and work independently while managing multiple and sequential deadlines is required.
• Excellent interpersonal skills and the aptitude to build and maintain productive relationships are essential",Emerald Expositions,"New York, NY",$58.3k–82.2k,Digital Marketing Editor
71.85,"What We're Up To

Fueled is a product-driven venture-development firm that works with a range of startups and big brands to create compelling, successful, award-winning apps and websites. Our mission is to help entrepreneurs, whether solo or part of a thousand-person company, build and scale their business. We help people perfect and realize their visions for digital products. Other mercenary developers just churn out what a client asks for, while we strive to truly understand the problems our clients are aiming to solve and stop at nothing to build solid products that present the optimal solution. We are a lean, tenacious machine powered by 85 of the sharpest, most passionate people we could find. Learn more about us: fueled.com
Where You'll Fit In

You will work closely with co-founder Ryan Matzner, lead on Fueled’s corporate marketing efforts. His background in marketing has contributed to Fueled’s status as a top-ranked mobile agency. You’ll play a supporting role in a large range... of projects that are handled by the marketing team. These include content marketing, PR, newsletter production, and a huge set of special projects that set Fueled apart from its competitors and attract customers.
Some Key Responsibilities Include
• Supporting the marketing team on a wide range of SEO activities
• Research, analysis, data gathering, content creation, etc.
• Weekly and monthly marketing maintenance activities
• Supporting execution of a wide range of special projects designed to attract press, links, and attention
• Analytics and reporting
• Paid advertising
• Identifying, ideating, and proposing marketing initiatives and opportunities
• Supporting the Marketing Coordinator in a range of marketing tasks and some non-marketing general support & operational tasks

The Ideal Candidate
• Has at least some marketing experience
• Knows how to write engaging headlines
• Has messed around with Google Analytics before
• Is an analytical person in general
• Knows her or his way around a spreadsheet
• Can be available full time for about 3-6 months

Perks and Benefits
• Write and publish engaging articles in the tech space
• Learn basic search engine optimization techniques
• Earn $15.00/HR
• Biweekly team lunches, quarterly team dinners, company outings, happy hours, and more
• Office conveniently located by the N, Q, R, B, D, F, M, J, and 6 lines",Fueled,"New York, NY",$47.6k–48.5k,Digital Marketing Apprentice
,"Overall Job Function:

You’re interested in creating digital ad campaigns, email marketing, and understanding B2B + B2C workspaces. You’re a rockstar creator, lover all of challenges, and someone that wants to solve problems. Responsible for buying and optimizing media across paid search platforms and other paid & organic digital marketing channels. Responsible for developing email marketing campaigns to help drive email acquisition, conversion, and revenue goals. Manage the end-to-end email creation process, campaign optimization and reporting/analytics to identify insights and opportunities for our clients. Maximize the channel performance through strong execution and follow up to achieve sales and traffic goals. Ensure branding experience by having the customer as the priority, while creating the best omni experience.

Job Responsibility including but not limited to:

Build & expand paid search campaigns, ad groups and campaigns with new keywords and creatives

Develop, optimize... and maintain paid search campaigns

Develop SEO best practices; Assist in developing content strategy according to search opportunity, keyword analysis, content offering, and audience intent as well as site evaluations, content auditing and gap analysis

Email marketing: database segmentation, email creative development and testing, drip campaign management for acquisition and retention email marketing campaigns to drive conversion and maximize customer LTV

Responsible for weekly, monthly, seasonal, and quarterly reporting

Synthesize information to clearly communicate key learnings, actionable strategy, and recommend new opportunities to leadership

Execute planning and analysis of performance-based marketing strategies to drive the business

Secure inbound organic search traffic and search engine visibility

Help advise on strategically optimizing on-site information through recommended back-link building and SEO friendly language

Identify opportunities and analyze key performance indicators in the marketplace to optimize content campaigns, improve search visibility, and consistently improve engagement (lead generation and sales revenue)

Analyze, strategize, implement, monitor, and report ongoing SEO efforts ensuring that traffic and ROI goals are met or exceeded",Loop and Tie,"New York, NY",,Digital Marketing Strategist
149.3,"Position Summary

About UsDiscovery's Digital group is a well-funded start-up within Discovery Inc. We are fast, nimble and have fun developing new, innovative and immersive digital content for eighteen iconic brands, including Discovery Channel, HGTV, TLC, Food Network, Investigation Discovery, OWN and Animal Planet.

We are a small but mighty team working at the crossroads of technology and entertainment. As content creators in the digital space, we’re building on the Discovery legacy by using technology to evolve the viewing experience… telling better, more engaging stories to millions of viewers across the Internet every day.

What’s in it for you?This is an incredibly exciting time to join the digital business. As the Digital Marketing Director, you will play a key role in the evolution and success of a new Direct to Consumer/global SVOD service in the Factual entertainment space. You’ll have the opportunity to work with a dynamic, passionate and incredibly talented creative team... to launch a new subscription-based streaming & interactive experience from the ground up.

About You • A data driven digital marketing pro with proven ability to leverage customer insights to drive awareness, subscription conversions and retention.• Develop, lead and implement multi-channel digital marketing strategies across the Discovery portfolio and external sources to drive users to our Factual SVOD platforms.• Cultivate platform partnerships to increase adoption within our most valuable channels.• Think conceptually and strategically, but also be willing to roll up your sleeves and execute on a self-starting basis.
Responsibilities

1. Build and grow a team of highly talented marketers for the Factual service including CRM activity (Email, App notifications, retargeting), Paid Digital Media (Social, Search, Connected Devices, Affiliates, Programmatic Display), Social & Native advertising2. Advise on the design and business requirements for the marketing technology stack3. Work with internal and external resources to develop and cultivate the brand identity and its expression within all marketing communications4. Create the strategic marketing plan for customer acquisition across a global audience5. Develop marketing partnerships and oversee merchandising with distribution platform partners (i.e., Roku, Apple, Amazon, Google)6. Collaborate with Analytics, Research and IT teams to develop core KPIs and reporting dashboards that drive the business.7. Identify trends and key insights that continually improve customer acquisition, conversion and engagement rates8. Proactively identify marketing opportunities and challenges while offering strategic solutions9. Drive continuous innovation in digital marketing, including testing methodology, measurement, creative, marketing automation tools.
Requirements
• Deep experience working in direct-to-consumer (B2C) media companies with digital content. Familiarity with both subscription- and advertising-based business models would be ideal.* Deep understanding of, and strong success in, a business focused on the implementation of consumer acquisition and/or retention marketing tactics and plans* Extensive familiarity with using customer segmentation and data, test, target and measure marketing campaigns and advanced, innovative digital strategies* Experience managing a CRM and data system to enhance a subscriber base * Proven leadership of a multifunctional marketing and data organization, responsible for driving significant revenue impact* Self-starter who thrives in a fast-paced, dynamic start-up environment.* Ability to project manage/prioritize multiple projects simultaneous* Meticulous attention to detail & strong organization skills.* Excellent written and verbal communication skills.
• Must have the legal right to work in the United States.

New York City, New York, NYC, NY",Discovery Communications,"New York, NY",$72.8k–153k,Digital Marketing Director - DTC
113.4,"KL Software Technologies (""KLST"") are looking for a ""Digital Marketing Associate"" in New York, NY for full-time employment only (www.klstinc.com). Potential candidates should be local (or ready to move) to the tri-state area and willing to commute daily into New York City midtown for work. All shortlisted candidates will need to go through one phone interview and one in-person interview. Selected Candidates are required to start immediately or within the next 2 weeks. Candidates should be legally authorized to work in USA without the need for employer sponsorship. Candidates with the following required skills and experience are encouraged to apply:

Required Skills:

• Overall at least THREE (3) years’ in marketing roles within the Technology software and/or services industry

• Minimum of THREE (3) years’ hands-on experience with various tools and channels, such as web analytics, search engine optimization, e-mail marketing, and the social media, to promote software products and... services.

• Minimum of THREE (3) years’ hands-on experience with Google AdWords, Google AdSense and Google Analytics

• Minimum of THREE (3) years’ experience organizing Webinars and in-person Seminar events

• Minimum of TWO (2) years’ experience working with Channel Partners like Microsoft, Nintex, Salesforce to organize joint campaigns, roadshows, C-level roundtable events in key cities

• Minimum of TWO (2) years’ experience with Microsoft Dynamics CRM Online to track campaigns, leads, opportunities etc.

• Strong presentation and communication skills (both written, and verbal required)

• Undergraduate Degree in Marketing, Business Administration, or Dual Marketing/Information Technology or an equivalent combination of training and experience

Job Responsibilities:
• Maintain marketing content calendar and coordinate digital campaigns via execution of email marketing campaigns, webinars and seminars with key channel partners and PR strategies
• Coordinate planning, coordination, and execution of marketing events and programs such as trade shows, speaking engagements, executive events, etc. to drive qualified sales leads. Prepare ongoing marketing analytics reports that analyze and summarize the performance of campaigns and web performance
• Interface with KLST User Experience team to conceive and implement the various digital marketing collateral
• Interface with KLST sales teams to develop and implement marketing campaigns that support key products as well as the overall brand
• Develop and publish marketing and sales collateral such as newsletters, blog posts, case studies, white papers, and press releases, working with partners (especially Microsoft) and internal teams.
• Work closely with sales team, and agency to ensure effective and strategic use of social media across the entire organization
• Create content for and manage KLST social media presence across all relevant channels including (but not limited to) LinkedIn, Twitter and YouTube
• Create programs that nurture prospects through the marketing funnel resulting in qualified leads for sales
• Edit existing email marketing templates, create new email marketing templates, create landing pages and lead capture forms on KLST website
• Review digital materials for accuracy and timeliness of content
• Define value proposition and messaging for targeted segments

Preferred Skills:
• Experience with Adobe Photoshop, HTML5, Cascading Style Sheets (CSS)
• Experience with Office 365 SharePoint Online
• Advanced Excel skills
• Google AdWords, SEO related certifications

NOTE - STRICTLY NO THIRD PARTIES PLEASE!

About KLST:

KL Software Technologies was founded in 2003 with the vision of building mobile-first digital innovations that provides easy, intuitive and consistent user experience across smarter interfaces. As a Global Systems Integrator, we focus on delivering services and building mobile-first products on Microsoft on-premises, cloud and hybrid platforms namely Office 365 SharePoint Online, SharePoint 2013 / 2016 / 2019, Teams, Azure, Microsoft Dynamics CRM Online and Salesforce. Our hybrid mobility services group provides enterprise mobile app development using Angular / Ionic and Microsoft Xamarin Framework targeting Windows, iOS and Android mobile platforms. You can learn more about KLST products and services via our website www.klstinc.com/whyklst

Our motto is to deliver innovative mobile-first Technology solutions for your business problems using our Industry specialization, Solution Accelerators and agile project development methodology focused on the highest levels of customer satisfaction. We strive for excellence and focus on being the ""TRUSTED IT ADVISOR"" for our clients. This elite status with our clients has helped us grow into diversified industries, such as Financial Services, Risk & Insurance, Legal & Professional Services, Healthcare, Telecommunications, Education & Public Sector

Our People are our single greatest asset and the global group is found on the ""PEOPLE READY"" vision. Our Microsoft certified technical team members sit as part of various advisory councils as well as participate in Microsoft Early Technology Adoption Programs. KLST group also engages Microsoft Valuable Professionals to perform high end consulting, solution architecture and best practices work around SharePoint, Teams, Azure, Microsoft CRM Online and Salesforce technologies.

KLST offers a fun-filled workplace that helps our employees innovate and whilst enjoying highly competitive benefits such as:
• Medical Insurance
• Dedicated weekly hours for self-education/career advancement
• Flexible Work location
• 25 Days Paid Vacation, Paid Sick and Personal Leave and Holidays

Selected candidates will be asked to complete a background check including driving record, education, employment and criminal records prior to commencing employment.

For more information about our employment benefits, please visit the careers section of our website www.klstinc.com/careers or write to us at careers@klstinc.com

KLST is an equal opportunity employer and considers qualified applicants for employment regardless of race, gender, gender identity, gender expression, age, color, religion, disability, veteran's status, sexual orientation, or any other protected factor","KL Software Technologies, Inc.",Anywhere,$57.9k–111k,Digital Marketing Executive
245.0,"Description

Universal Music Group is looking for a Associate Director of Digital Marketing to serve as a member of the Island Records Label to oversee and direct aspects of day-to-day digital management. Responsible for creating and executing digital marketing and promotional plans across all areas of online including portals and distribution partners, artist websites, social media, new technology, CRM, SEM/SEO, third party lifestyle, and e-commerce. Responsible for nurturing and leveraging relationships with the artists and their management teams. Required to set goals and manage campaigns in an effort to optimize reach and revenue. Responsible for managing and interpreting departmental reports and partner data.

Job Functions:

• Develop digital marketing timelines & campaign strategies to successfully grow music streams, downloads, video views, social media engagement, and an overall digital creative vision for superstar, established and emerging artists on Island and its... associated labels

• Construct & maintain engaged fan communities and build email marketing lists, while measuring results effectively & identifying points that need improvement or adjustment

• Provide ideas & strategy for online contesting & sweepstakes, partnerships with social media organizations, and new online content that is optimized for all distribution networks & delivers on identified goals

• Assist with the creation, build, and editing of online properties where applicable (Facebook, Twitter, YouTube, Instagram, Tumblr, official website and other sites appropriate to artists and label)

• Work with in-house & third-party content creators to conceptualize & complete lyric videos, portraits & live photos, 3D animations, snackable content for social media, etc. (while identifying new creators on an on-going basis)

• Manage larger initiatives coming out of key marketing and distribution partners, and work with Commerce team to ensure execution

• Conceive, budget, and effectively execute digital paid media campaigns with Project Manager and Media Planners/Buyers

• Prepare & analyze marketing summaries across all online properties, to Project Manager and others as needed; ensure audience development and growth with measurable positive online engagement

• Direct and manage relations with independent marketing companies, where applicable

• Compile editorial calendars for content management purposes across online properties

Job Requirements:

Skills/Abilities:

• Passionate, kind, and extremely creative. You are an organized critical thinker who works well under pressure, on short deadlines, and across multiple active artist campaigns.

• Exceptional written and verbal communication skills

• Full understanding of urban music landscape, with connections and proven track record for working with artists in all stages of their career.

• Knowledge of Photoshop, Final Cut Pro, iMovie, photo editing, basic HTML, and CRM tactics a plus. Desire to learn and always grow is an even greater plus.

• Existing relationships with labels and/or brands and existing contacts at digital platforms

• Advanced level of artist relations and/or third-party distribution experience in a consumer-focused environment

Experience:

• 3-5 years’ experience in digital marketing

• Experience strategizing and executing digital marketing campaigns, as well as pitching proposals for prospective clients (please be prepared to provide examples of or discuss campaigns you've worked on).

• Strong existing relationships with online partners, especially partners such as Instagram, Twitter, Facebook, Giphy , Tenor, Shazam, Musical.ly, Tumblr, etc.

• Strong experience and knowledge in digital paid media strategy, planning, execution and analysis.

• Experience in creating engaging and impactful visual content across multiple formats and distribution channels.

• Experience securing online coverage and features with key platforms.

• Knowledge of social media best practices and how to put together a social media plan, build a fan base, etc.

• Must be tech savvy with deep understanding of current & forthcoming technologies

• Experience with cross-promotional marketing and branding

• Experience with influencer marketin g strategy

• Candidates should be creative, innovative, organized, detail-oriented and resourceful. Must be able to prioritize and multi-task

• Build and manage artist budgets to support online marketing

• Experience in Urban Marketing preferred

Education:

• Bachelor Degree Preferred or equivalent experience.

Universal Music Group is an Equal Opportunity Employer.

Disclaimer

This job description only provides an overview of job responsibilities that are subject to change",Universal Music Group,"New York, NY",$131k–228k,"Associate Director, Digital Marketing"
178.5,"Responsibilities:
Help to execute customer acquisition strategy for e-commerce channels through testing and optimizing online marketing channels (SEO, SEM, direct response, social, etc.) and website experience.
Forecast digital marketing performance by channel and manage various channel budgets
Work with an external digital marketing agency.
Analyze key business metrics
Manage and deploy email marketing campaigns and analyze performance.
Develop customer segmentation strategy to optimize email and loyalty program performance.
Work with creative to ensure delivery of digital assets. This process involves creating briefs and incorporating team feedback for revisions.
Manage all web content across all retailer website
Responsible for website content refreshes, new product launches, setting up promotions, and testing and configuring new experiences and messaging. Provide thorough QA testing for all digital channels. Analyze website and conversion performance.

Qualifications
4+ years of... experience in online marketing and e-commerce for a beauty, fashion, or lifestyle brand
Must have experience with a DTC/Digital First brand
Strong experience with quantitative analysis and skilled in Excel
Proficient in Google Analytics and other marketing and CRM tools
Experience using Google and/or Facebook ad platforms is a plus
Start-up experience is a plus",JBCStyle,"New York, NY",$104k–149k,DIGITAL MARKETING MANAGER - 4+ Years Experience
,"Colgate-Palmolive is a leading global consumer products company, tightly focused on Oral Care, Personal Care, Home Care and Pet Nutrition. Colgate sells its products in over 200 countries and territories around the world under such internationally recognized brand names as Colgate, Palmolive, Speed Stick, Lady Speed Stick, Softsoap, Irish Spring, Protex, Sorriso, Kolynos, elmex, Tom’s of Maine, Sanex, Ajax, Axion, Fabuloso, Soupline and Suavitel, as well as Hill’s Science Diet, Hill’s Prescription Diet and Hill’s Ideal Balance.

For more information about Colgate’s global business, visit the Company’s web site at http://www.colgatepalmolive.com. To learn more about Colgate Bright Smiles, Bright Futures® oral health education program, please visit http://www.colgatebsbf.com. To learn more about Hill's and the Hill’s Food, Shelter & Love program please visit hillspet.com. To learn more about Tom’s of Maine please visit http://www.tomsofmaine.com.

Location: New York, New York, United... States

Relocation Assistance Offered Within Country

# 72297

As our marketing landscape evolves, Social Influencer marketing has become an important capability area for Colgate. The Global Social Influencer lead plays an important role within marketing to drive capability in this dynamic and growing area of communications

Let's talk about responsibilities:
• Global subject matter in all areas of social media and influencer marketing
• Drive thought leadership around the use of social influencers as a marketing tool
• Connect with external industry experts and bring back learning to the company
• Lead capability building initiatives including training and continuous learning opportunities
• Lead key initiatives that advance and enable social listening and agile marketing.
• Serve as a key point person on the company’s Consumer Engagement Center initiatives
• Stay current on social listening and engagement tools and identify opportunities to expand adoption across the business
• Drive Social influencer strategies and practice through external partners and measurement.
• Lead relationship with global social influencer agencies and suppliers
• Define and drive best practice around social influencer measurement to sharpen strategies and ROI
• Partner with division social media leads to catalyze learning and share best practices
• Lead cross-division social media community of excellence

Basic Qualifications:
• Bachelor's degree (Master's preferred)
• At least 5 years of experience in Digital Marketing, or in Social Influencer Marketing

Are you interested in working for Colgate-Palmolive? You can apply to work with us using this online application. Attach all relevant documents such as a cover letter and resume or CV. Applications received by e-mail are not considered in the selection process.

Become part of our team. We look forward to your application.

Equal Opportunity Employer

Colgate is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender identity, sexual orientation, national origin, ethnicity, age, disability, veteran status, marital status, or any other characteristic protected by law",Colgate-Palmolive,"New York, NY",,Digital Marketing Manager & Social Influence Lead
118.9,"Experienced manager who manages a small team of professionals who lead the planning and execution of all phases of the digital content development, analytics and insights, or user experience and platforms implementation process. Contributes to the development of the overall digital marketing strategy. Provides analysis, design, development, testing and ongoing support for digital marketing applications, sites, and channels in an environment of diverse development platforms, computing environments, software, hardware, technology, tools, etc. Analyzes the digital marketing needs of the firm and interfaces with clients to ensure systems, analytics, content, and user experience interfaces are optimized to meet their business requirements. Contributes to the development of the overall digital marketing strategy from the perspective of his/her digital marketing focus (i.e., Digital Content Strategy, Digital Analytics and Insights, or Digital User Experience and Platform Development... Oversees programming and analysis projects which may include development, installation and maintenance of application programs, production of site and channel analytics, and posting of digital content. Leads analysis of organizational needs for development and implementation of applications, new digital marketing channels, and analytics, among others. Interfaces regularly with clients and project managers to ensure the function is meeting digital marketing business needs and specifications. Ensures the availability, integrity, accessibility, and stability of digital marketing content, platforms, and systems by identifying appropriate resources to manage all systems and having a process in place to respond quickly to problems. Communicates and endorses strict adherence to development and quality standards and monitors adherence on an on-going basis. Communicates timely and accurate project-related information to relevant parties. Maintains close relationships with numerous teams, like legal and compliance, to manage high profile projects and ensure regulatory requirements are being met on time. Acts as an advocate for change management; encourages innovation and creativity in digital and technology solutions. Recruits, directs, motivates and develops staff, maximizing their individual contribution, their professional growth and their ability to function effectively with their colleagues as a team. Manages a small or specialized team of professional staff, including coaching, performance management, resource allocation, and providing direction on prioritization of work. Develops, monitors, and negotiates budgets; oversees less experienced managers completion of domain management, vendor management, and contract procurements. Modified based upon local regulations/requirements.

Qualifications

Bachelors degree or equivalent combination of education and work experience required; advanced degree preferred. 10-12 years of total work experience, with 1-3 years of management experience, preferred. Content management, systems analysis, and program development with related supervisory, management and administrative experience preferred; experience in the securities or financial services industries is a plus",Ivy Exec,"New York, NY",$61.9k–114k,"Group Manager, Digital Marketing (Marketing Analytics Manager)"
