avg_salary,body,company,location,salary,title
190.2,"Are you a Deep Learning researcher who’s worked on Computer Vision problems? Does working with some of the leading Machine Learning academics in the US appeal? Fancy applying Machine Learning to help revolutionize healthcare? Do you want to work for a start-up destined for success?

An early-stage and well-funded Machine Learning start-up is recruiting for talented Computer Vision researchers with experience of using Deep Learning algorithms. They’re tackling complex problems in medical diagnostics and are intent on revolutionizing the field of radiology.

They have access to data that no other company working in this area has, that already sets them apart from the competition. Currently advised by some of the leading academic minds in machine learning as well as leading medical professionals from top hospitals, this start-up is well set to succeed.

You'll be:
• Developing advanced machine learning algorithms for image detection, segmentation, and classification. Specifically, Deep... Learning approaches such as CNNs, RNNs and LSTM.
• Publishing your work and traveling to machine learning and computer vision conferences!
• Building image pre-processing and alignment algorithms.
• Working closely with Software Engineers to build models into production and deploy them in the cloud.

You'll need:
• A degree in Computer Science (PhD preferred)
• A publication record (ICCV, CVPR, NIPS) or the equivalent industry experience
• Experience of building production level machine learning systems, specifically for computer vision.
• Experience of using Deep Learning frameworks (Tensorflow, Theano, Torch and Caffe)
• Ability to describe and explain your research to people who aren’t Machine Learning practitioners.
• Strong problem-solving skills, particularly for complex and unstructured problems",Big Cloud,"New York, NY",$92.2k–196k,Machine Learning Engineer - Deep Learning + Computer Vision
133.9,"• **Seeking candidates who have experinece in Deep Learning***

We develop and deploy systematic financial strategies across a variety of asset classes in global markets, utilizing a proprietary research platform and risk management process.

We are seeking candidates with outstanding academic credentials to join our team of Quants. Quants contribute to the development and evaluation of systematic strategies which harness statistically-based predictive signals associated with various market inefficiencies. Successful applicants will receive training commensurate with their experience and development.

Job Responsibilities (include, but not limited to the following):
• As a member of a small team, design, develop and implement an innovative quantitative methodology for firm wide portfolio optimization.
• Develop methods and tools to evaluate and optimize the firm's trading strategies and trading signals
• Design and run experiments to test hypotheses about the market and/or the firm's... trading signals
• Perform analyses on the firm's historical trading to improve profitability
• Take new ideas, methods, or models and implement them efficiently in code
• Deal with other quantitative tasks faced by the company

Job Qualifications:
• Ph.D. in Mathematics, Physics, or Computational Mathematics is necessary (the interview process can be started if a Ph.D. is pending within 3-4 months)
• Exceptional record of achievement proven by several of the following requirements: authorship of scholarly articles in peer reviewed publications and citations of said articles; participation in major conferences; receipt of significant national or internationally recognized prizes; membership in professional associations requiring outstanding achievements for membership; and published materials about your achievements. We expect successful candidates to have at least 3 papers in peer reviewed journals
• Interest in applying mathematical models in the field of quantitative finance
• Critical thinking
• Good knowledge of English
• Knowledge of programming (C++, Python) is desired but not required
• Knowledge of finance is not required
• ***Seeking candidates who have experinece in Deep Learning",Quantitative Systems,"New York, NY",$34.4k–199k,Machine Learning / Deep Learning Researcher
,"DESCRIPTION

Come and be part of the Amazon AI Labs team and work on cutting edge machine learning algorithms for the Amazon SageMaker platform!

With Machine Learning, businesses now ask our machines to do more than repetitive, strictly-defined tasks. We are taking it one step further and have begun to ask them to not only learn on their own but to also interpret data and report to the customer before they even knew they needed it. It's a step in history for you to be a part of. You will be building a platform that incorporates best practices and runs advanced algorithms at production scale and reliability.

We are a team of data scientists and engineers who experiment, research, and turn machine/deep learning and AI research into great products for our customers.

You will work in a fast-paced environment and do everything from determining priorities, designing features, re-architecting as necessary, automating testing, and mentoring others. The best candidates show true end-to-end... ownership. In this role, you will be responsible for building algorithms, tooling, frameworks, and operational processes using technologies like MxNet, Python, C++, CUDA, Docker, etc.

Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual OrientationBASIC QUALIFICATIONS

· Bachelor’s or Ph.D degree in Computer Science or equivalent work experience. 
· 5+ years professional experience in software development of multi-threaded, scalable and highly-available distributed systems. 
· Computer Science fundamentals in object-oriented design, data structures, high-performance computing. 
· Computer Science fundamentals in algorithm design, complexity analysis, problem solving and diagnosis. 
· Proficiency in, at least, one modern programming language such as Java, Python, C/C++, C#, Perl.
PREFERRED QUALIFICATIONS

· Experience taking projects from scoping requirements through V1 launch and V2 iterations. 
· Knowledge of professional software engineering practices and best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations. 
· Experience with highly distributed, multi-tenet systems with clear state-full/state-less boundaries. 
· Experience with machine learning, deep learning, data mining, and/or statistical analysis tools.
· Proficiency designing SDKs, frameworks, and working with data science frameworks such as Numpy, MxNet, Tensorflow, etc.
· Passion and experience for mechanical sympathy and performance engineering - in particular using GPGPUs",Amazon,"New York, NY",,Software Development Engineer – Amazon AI Labs
,"We are seeking world-class computer vision experts to join our teams in developing next generation products and platforms doing research and engineering at scale. We're applying cutting-edge computer vision algorithms to a wide range of media understanding challenges at Facebook.

RESPONSIBILITIES
• Develop novel and accurate computer vision algorithms and systems, leveraging deep learning and machine learning on big data resources.
• Analyze and improve efficiency, scalability, and stability of various deployed systems.
• Collaborate with team members from the level of prototyping to the level of production.

MINIMUM QUALIFICATIONS
• 5+ years of experience in building, leading and specializing in commercial computer vision projects from the level of researching a prototype to the level of production.
• Experience in C/C++ and Python rapid programming on Linux OS.
• Experienced with training deep neural networks for key computer vision tasks such as classification, semantic... segmentation, object detection, etc.
• Experience with one or more deep learning frameworks such as PyTorch, TensorFlow, Caffe2.
• Software engineering experience with knowledge of the software lifecycle that includes testing, version control and shipping high quality code.
• PhD/MS with experience in Computer Science with published projects in the fields of machine learning, deep learning and/or computer vision.

PREFERRED QUALIFICATIONS
• Candidates with experience developing novel algorithms in the following will be given extra consideration.
• - Deep adversarial networks, image and video forensics.
• - Cross domain adaptation for rapid model transfer across domains.
• - Transfer learning including zero shot learning, attribute learning, and knowledge graphs.
• - Deep graphical modeling.
• - Explainability in computer vision and AI such as image and video captioning, and causal reasoning.
• Experienced with the development of enterprise level AI, machine learning and deep learning platform involving big data management and GPU compute",Facebook,"New York, NY",,"Applied Research Scientist, Computer Vision"
,"A F/T position at a global financial services firm.
Pay Options: F/T Employee.
Contact Claire Volis. call (732)791-4721 / (212)616-4800 ext.590 or email claire@sans.com with the Job Code CV32265 or Click the Apply Now button ().
Location: Midtown NYC on 7th.
Skills required for the position: MACHINE LEARNING, artificial intelligence, DEEP LEARNING.

Detailed Info:
Machine Learning is the center of excellence responsible for working with business and IT teams across the firm to solve mission-critical problems. We are a highly motivated and collaborative team consisting of data scientists, machine learning engineers and members from academia. Our team is uniquely positioned to apply advanced AI to revenue generating business cases.

Responsibilities
- Lead machine learning projects and develop models in collaboration with strats, quants and traders

- Independently work on end-to-end development of models using trading data, market data, alternative data and data from other... internal/external data sources

- Bring deep learning insight into econometric modeling

- Mentor and lead relatively junior members of the team

- Work with stakeholders to refine requirements and communicate progress

- Rapidly prototype and iteratively develop models

- Deploy models to production and monitor performance

- Study recent research and develop original ideas to solve hard problems

- Speak in internal and external forums
Development/Computing Environment: Required

- Research level understanding of deep learning architectures, their applicability to data and optimal training strategies

- In-depth knowledge of deep learning networks like DNN, CNN, RNN, Auto Encoder, GAN and VAE

- At least 3 years of exclusive experience in deep learning

- Strong command over linear algebra and statistics

- Ability to quickly translate ideas to efficient, elegant code in Python and Tensorflow

- Research oriented mindset with a natural ability to combine traditional techniques and cutting-edge research to develop novel models

- Experience in model training in a GPU environment

- Experience in leading a team of researchers and research engineers

- 5-10 years of machine learning experience

- Excellent communication and presentation skills

- MS in Computer Science, Statistics, Financial Engineering or a related quantitative field. PhD preferred.

Desired

- Experience in time series analysis and sequential data using ARIMA, Kalman Filters, HMM, RNN etc.

- Reinforcement learning experience in continuous state/action space is highly desirable

- Experience in Bayesian Modeling using MCMC, SeqMC and newer techniques like Variational Bayes

- Research publications.
The position offers competitive compensation package","SANS Consulting Services, Inc","New York, NY",,Deep Learning Lead (VP)
,"Data Scientist (Alternative Data, Deep Learning)

We are looking for a Data Scientist (Alternative Data, Deep Learning) to join our dedicated Investment Research team; helping us to build, test and analyse some of the most advanced predictive Systematics Machine Learning models in the world and implement them within the financial markets.

As a Data Scientist within our organisation, you will be working with individuals who are creative, ambitious and innovative. Within our leading organisation, we hold growth and development, excellence and integrity in the highest regard. We currently have over 1000 people in ten different locations around the world and are nearing fifteen billion dollars in value. It is our mission to continue pushing the boundaries in terms of our research, continuing to be seen as leaders of the market; as a Data Scientist you can have a strong impact on our journey.

As a Data Scientist in our company you will enjoy the real-world challenges in a working style... similar to your post-doc or PhD. We need people who can identify and deploy cutting edge models which are powerful, yet robust – you can play a big part in our company’s future.

What we can offer a Machine Learning Data Scientist:
• A place in a world leading hedge fund
• An environment which truly looks after talent and cultivates success
• A team of very talented individuals with some of the smartest investors in the industry
• High salaries and big bonuses

Key Skills: Quantitative Machine Learning Researcher / Machine Learning Scientist, Quantitative Researcher, ML, Artificial Intelligence, AI, Hedge Fund, Deep Learning Neural Networks, Python, SQL, Gaussian Process, Bayesian Inference, Time-Series, Multi-Agent Systems, Deep Learning, Reinforcement Learning, Probabilistic Models, Neural Networks, Natural Language Processing, Markov Models, Signal Processing, Computational Statistics, Econometrics",Understanding Recruitment,"New York, NY",,"Data Scientist (Alternative Data, Deep Learning)"
160.0,"Etsy is looking for a Machine Learning Engineer to join our Data Science teams. We are committed to advancing E-commerce related fields by building technologies that help Etsy buyers and sellers discover and celebrate handmade goods from all over the world. This individual is going to design and build machine learning systems that process Internet-scale content. In addition, the individual is going to build and optimize systems, tools, and validation strategies to support new machine learning applications.

About the role
• What we're working on:
• Search Ranking
• Recommendation and Personalization
• Natural Language Processing and Query Understanding
• Deep Learning
• Image Processing and Understanding
• Text Understanding
• Fraud and Abuse Detection
• Large-scale Machine Learning
• We care about curiosity and humility. We are dedicated to learning and constantly improving. We hope you also value things like blameless postmortems and have a natural drive to figure out how everything... works. Keeping it real. Etsy’s mission and values are a part of everything we do. We care about how our work affects real people in the community and enjoy opportunities to meet them. We are motivated by this mission every day.

About you
• You have a B.S./M.S./Ph.D. degree in Computer Science or related engineering fields.
• You have a solid engineering and coding skills, with ability to write high performance production quality code.
• Experience in Java, C++, Python, Scala and other equivalent languages is a plus.
• You have industry experience building and productionizing innovative end-to-end Machine Learning systems.
• You have the ability to quickly prototype ideas and solve complex problems by adapting creative approaches.
• You are a strong collaborator and communicator and you make the engineers around you grow and learn.

What’s Next

Interested in working with us? Send us a cover letter and your CV or resume explaining why you’d be great for the job. We value your unique talents and point of view, so feel free to tell us what you are all about. And if you write, draw, craft, or contribute to something you’re proud of, we’d love to hear about it.
At Etsy, we believe that a diverse, equitable and inclusive workplace makes us a more relevant, more competitive, and more resilient company. We welcome people from all backgrounds, ethnicities, cultures, and experiences. Etsy is an equal opportunity employer. We do not discriminate on the basis of race, color, ancestry, religion, national origin, sexual orientation, age, citizenship, marital or family status, disability, gender identity or expression, veteran status, or any other legally protected status",Etsy,"New York, NY",$84.5k–151k,Machine Learning Engineer
160.0,"We are looking for a talented Research Scientist with applied experience in deep learning. This role is best suited for scientists interested in developing new computational approaches for precision medicine and precision therapeutics applications.ResponsibilitiesWork alongside other deep learning scientists, computational biologists and a world-class leadership team to help develop a new platform for precision medicine applications.Train various deep learning models including, but not limited to, data representation, neural networks, and classification.Develop new deep learning algorithms while being informed of the latest advances in the field.Develop automated solutions for large-scale, data integration problems.Experience in designing and implementing machine learning algorithmsFamiliarity with tools such as PyTorch, TensorFlow, or Chainer.Demonstrated distinction in the field, with publications, and contributions to research communities or source code.Degree in Computer Science... Mathematics, Physics, Computational Biology, Engineering, or similar fields.We provide visa assistance for non-U.S. applicantsOur competitive compensation plan includes salary, stock options and outstanding benefits",4Catalyzer,"New York, NY",$84.5k–151k,Senior Deep Learning Scientist
179.6,"Do you want to use AI for social good?

Have you thought about how the future of AI can bring a more fair world for everyone?

This advanced team are using deep learning to build technology that will bring identity to the developing world, providing a foundation of healthcare and financial identity to those who have so far gone with out. This team is highly revered and is working on some of the most compelling challenges that deep learning can impact to date.

They’re looking for advanced deep learning researchers to research and implement the most recent developments in the field into their products. Applied research with fantastic career exposure.

You’ll be:
• Developing and evaluating deep learning algorithms
• Working on real-world research problems
• Writing production level code

You’ll need:
• PhD in Computer Science or relevant
• The ability to write production level code
• Relevant publications in top conferences (NIPS, AAAI, ICLR, ICML)

Big Cloud is acting as an employment... agency in relation to this vacancy",Big Cloud,"Jersey City, NJ",$87.6k–184k,Deep Learning Engineer
,"If you are a bright and talented Deep Learning Engineer, please read on!

Based in Belgium and operating in over 150 countries around the world, we are one of the global leaders in the pharmaceutical space. We are owned by one of the largest pharmaceutical organizations on the planet and are currently working with 10 other pharma leaders and 50 other pharma companies on one of the most massive confidential global initiatives in the history of the industry. We are fully funded and the project is already underway!

As a result, we are in need of a skilled Deep Learning Engineer to work with our ultra-talented team to make this initiative a reality. You will be working with a phenomenally bright group of several Deep Learning and Machine Learning experts along with the original developers of Deep Learning and Neural Networks.

This is a multi-year project and we need you to help us succeed in doing something that's going to change the world for the better. If you're interested in working... with the best in order to make a massive impact on a global scale, we want to speak with you right away!

We are happy to offer the right candidate EXTREMELY strong compensation along with exceptional benefits.

Top Reasons to Work with Us
• Work with the World's Best and Brightest (Truly World-Class Team)
• Work on Incredibly Impactful Projects
• Full Remote Flexibility
• HUGE Growth Potential
What You Will Be Doing

You will be joining a truly world-class team of several Deep Learning and Machine Learning experts and numerous Ph.D.'s and Post-Docs in order to build and enhance one of the most critical global pharmaceutical initiatives in history!

What You Need for this Position

Required
• Deep Learning
• Software Engineering/Architecture
• Tensorflow (or Similar)
Nice To Haves
• PyTorch
• Convergence Analytics
• Architecture Optimization
• Domain Adaptation
• Reinforcement Learning
• Message Passing Deep Learning
• Gated Graft Neural Networks
What's In It for You
• Work Remotely!
• Vacation/PTO
• Medical
• Dental
• Vision
• Bonus
• 401k Matching
So if you are a bright and talented Deep Learning Engineer, please apply today!

Email Your Resume In Word To

Looking forward to receiving your resume through our website and going over the position with you. Clicking apply is the best way to apply, but you may also:

Colin.Callahan@CyberCoders.com
• Please do NOT change the email subject line in any way. You must keep the JobID: linkedin : CC4-1521581 -- in the email subject line for your application to be considered.***
Colin Callahan - Lead Recruiter - CyberCoders

Applicants must be authorized to work in the U.S.

CyberCoders, Inc is proud to be an Equal Opportunity Employer

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.

Your Right to Work - In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire",CyberCoders,"New Brunswick, NJ",,Deep Learning Engineer - GLOBAL Pharma Initiative! REMOTE!
171.8,"About Plumerai

We believe autonomy and embedded intelligence will be the most impactful technologies in the next decade and the lack of an efficient deep learning platform is the main thing holding this future back. Binarized Neural Networks (BNNs) can result in a theoretical 1000x performance improvement and we believe this is the way forward. Our team is based in London and Warsaw, with a new office opening in Amsterdam. We are backed by world-class investors with strong backgrounds in deep learning and with track records of founding multi-billion dollar chip and hardware companies.

Job Description:

We are looking for talented people to join our effort in enabling devices like robots and drones to use deep learning locally and in real time. We are researching new training algorithms for BNNs and are developing an open-source training library (Larq (https://workable.com/nr?l=https%3A%2F%2Fgithub.com%2Fplumerai%2Flarq) ) to enable the academic community to do better research on... BNNs. This work will enable the custom chip that we are designing to run BNN inference efficiently.

Requirements

What You Will Be Doing:
• You will work with a smart team that is researching, inventing and implementing both new and known algorithms for training deep learning models that will be radically more efficient.
• You will contribute to the open source community and your work will result in academic publications.
• You will tackle hard problems that have not been solved before and this requires both theoretical creativity and technical intuition.
• You will develop theoretical guidance for BNNs and explore the behaviour of our models on a wide range of deep learning applications (e.g. object detection, depth estimation, SLAM, super-resolution).
• You will work in close collaboration with our chip design team to discuss the implications of your algorithms on their work. This is how we can collectively push our hardware to its maximal performance.

Nice To Have:
• PhD/Masters in Computer Science/Mathematics/Physics/Machine Learning.
• Publications in top journals and conferences e.g. NeurIPS/ICML/ICLR/CVPR.
• Academic or industrial experience in deep learning and computer vision.
• Comfortable with frameworks such as TensorFlow, PyTorch or Caffe.
• Ability to understand, write and implement cutting-edge research papers.
• Ability to write high-quality code and familiar with code-reviewing, Python and Git.

Benefits

What You Will Get:
• Paid travel to top research and developer conferences.
• Contributing to the open-source and research community is a fundamental part of your role.
• Competitive base salary.
• Company stock options.
• Choose your own laptop.
• 25 days of paid vacation time (plus bank holidays).
• Flexible working hours.
• Pension contribution.
• Relocation assistance.
• Co-working space in the heart of Amsterdam",Plumerai,"Amsterdam, NY",$83.8k–176k,Deep Learning Scientist
,"Job Description:

The Vision Technologies and Solutions group within Siemens Corporate Technology has an immediate opening in Princeton, NJ for a Senior Research Scientist with a focus on Computer Vision, Deep Learning and Perception. This role is an exciting opportunity to join a newly formed team and contribute to its future growth. Our Princeton facility is recognized for providing a stimulating environment for highly talented and self-motivated researchers. You will have the opportunity to test your knowledge in a challenging problem-solving environment. You will be encouraged to think out-of-the-box, innovate and find solutions to real-life problems. Our team has a strong publication record in leading journals and conferences such as CVPR, ICCV, ECCV, etc. What are my responsibilities?
• Research, design, and implement algorithms in Deep Learning for Computer Vision and Perception.
• Contribute to research projects that develop a variety of algorithms and systems in computer... vision, machine learning, and perception.
• Develop technology roadmap elements further and propose new technologies to be included in the roadmap.
• Advance the state-of-the-art in the field, including generating patents and publications in top journals and conferences.
• Apply image and video analysis techniques such as deep learning to large-scale, real-world problems.
• Fast prototyping, feasibility studies, specification and implementation of visual perception product components.
• Establish internal network to acquire projects and maintain the relationships with customers in Siemens business units.
• Collaborating with partners from top tier universities on cutting-edge research problems and securing government research grants in relevant domains.
• Working with customers to understand algorithm requirements and deliver high-quality solutions.
• Leading and coaching junior colleagues in research and development activities and strengthen the skillset of the team.
• Support developing brand recognition of Siemens externally and increasing visibility of the research group by networking with external experts and attending academic conferences.

What do I need to qualify for this job?
• Ph.D. in Computer Science, Electrical Engineering, or related discipline required. Strong background in Computer Vision and Deep Learning.
• Minimum of 6 years of industrial research and development experience in the field of Computer Vision, Machine Learning and Perception required.
• Proven ability to develop new research ideas as demonstrated by a strong publication record and early developments to the level of a working system prototype.
• Strong theoretical and practical background in machine learning and computer vision required.
• Hands-on coding skills and ability to quickly prototype in C++ is a must. Further experience in scriptinglanguages such as Python is a plus.
• Strong skills and prior experiences in systems integration and solutions design required.
• Good knowledge of tools and frameworks for deep learning (TensorFlow, PyTorch, Caffe, MXNet etc.) is required.
• Established networks within US academia/research institutions preferred.
• Outstanding written and verbal communication skills in English are required.
• Knowledge or previous involvement writing funding proposals for research grants is a plus.
• Knowledge of Siemens product portfolio and organization is a plus.
• Successful candidate must be able to work with controlled technology in accordance with US Export Control Law. US Export Control laws and applicable regulations govern the distribution of strategically important technology, services and information to foreign nationals and foreign countries. Siemens may require candidates under consideration for employment opportunities to submit information regarding citizenship status to allow the organization to comply with specific US Export Control laws and regulations.

Requisition Number: 237668",Siemens,"Princeton, NJ",,"Senior Scientist - Computer Vision, Deep Learning and Perception"
,"Division: Siemens Healthineers
Business Unit: Strategy & Innovation
Requisition Number: 232937
Primary Location: United States-New Jersey-Princeton
Assignment Category: Full-time regular
Experience Level: Senior level
Education Required Level: Doctorate Degree
Travel Required: No

Division Description

At Siemens Healthineers, we are passionate about enabling healthcare professionals to deliver high quality patient care, and to do so affordably. A leading global med-tech company, Siemens Healthineers continues to strengthen our portfolio of medical imaging and laboratory diagnostics, while adding new offerings such as managed services, consulting, and healthcare IT services – as well as further technologies in the growing market for therapeutic and molecular diagnostics.

Siemens Healthineers develops innovations that support better patient outcomes with greater efficiencies, giving providers the confidence they need to meet the clinical, operational and financial challenges of a... changing healthcare landscape.

For More Information, Please Visit

http://www.usa.siemens.com/healthineers

Job Description

Deep Learning and 3D Vision

Job Description

The Medical Imaging Technology team of Siemens Healthcare Technology Center has an immediate opening in Princeton, NJ for a research scientist with a focus on Deep Learning and Computer Vision for Medical Applications. Our Princeton facility is recognized for providing a stimulating environment for highly talented and self-motivated researchers. You will have the opportunity to test your knowledge in a challenging problem-solving environment. You will be encouraged to think out-of-the-box, innovate and find solutions to real-life problems. Our team has a strong publication record in leading journals and conferences.

What are my responsibilities?
• Research, design, and implement algorithms in Deep Learning for Computer Vision and Medical Imaging problems.
• Advance the state-of-the-art , including generating patents and publications in top journals and conferences.
• Work on large-scale, real-world problems.
• Fast prototyping, feasibility studies, specification and implementation of image and video analysis product components.
• Work with customers to understand requirements and deliver solutions
What do I need to qualify for this job?
• 3-5+ years of experience (including Ph.D. study), with strong knowledge in medical image analysis and machine learning.
• Graduate research and internship experience in device tracking, real-time image analysis or application of computer vision to medical domain
• Experience in GPU programming and deploying DL prototypes for practical applications is a plus.
• Proven ability to develop new research ideas as demonstrated by a strong publication record and early developments to the level of working system prototypes.
• Knowledge in real-time analysis of medical image sequences is a plus.
• Hands-on coding skills and ability to quickly prototype in C++ is a must. Further experience in scripting languages such as Python is a plus.
• Outstanding written and verbal communication skills in English are required
• Excellent interpersonal skills and a can-do attitude
• Strong collaboration skills and ability to thrive in a fast-paced environment.
• Successful candidate must be able to work with controlled technology in accordance with US Export Control Law. US Export Control laws and applicable regulations govern the distribution of strategically important technology, services and information to foreign nationals and foreign countries. Siemens may require candidates under consideration for employment opportunities to submit information regarding citizenship status to allow the organization to comply with specific US Export Control laws and regulations. Additional information on the US Export Control laws & regulations can be found on http://www.bis.doc.gov/index.php/policy-guidance/deemed-exports/deemed-exports-faqs?view=category&id=33#subcat34",Siemens Healthineers,"Princeton, NJ",,Deep Learning and 3D Vision
88.4,"Job ID#: 23663BR
Company: General Atomics Aeronautical Systems
Job Title: Software Developer- Deep Learning
Job Category: Engineering
City: San Diego
State: California
Full-Time/Part-Time: Full-Time Salary

Job Summary

General Atomics Aeronautical Systems, Inc. (GA-ASI), an affiliate of General Atomics, is a world leader in proven, reliable remotely piloted aircraft and tactical reconnaissance radars, as well as advanced high-resolution surveillance systems.

We recognize and appreciate the value and contributions of individuals with diverse backgrounds and experiences and welcome all qualified individuals to apply.
We have an exciting opportunity for a Deep Learning Engineer to support our Software division in Poway, CA.

Job Summary

With general supervision and regular review, researches, designs, develops and/or modifies Deep Learning Applications. Contributes in planning of Deep Learning application development and deployment as well as responsible for meeting software... compliance standards. Evaluates integration of software and deep learning applications with the overall computing environment. Responsible for documentation, testing, maintenance, and software updates. Communicates with domain experts, users, and management throughout the software development lifecycle.

Duties & Responsibilities
• Determine technical objectives for deep learning requirements and specifications
• Development and implementation of Deep Learning software solutions including language, coding, platform, resource requirements, testing, and documentation
• Analyze and Research new AI trends and solutions
• Data gathering, analysis, and preparation, for the purposes of training and optimization of models for various use cases.
• Research state of the art supervised and unsupervised Machine Learning approaches to Object Detection, Natural Language Processing and novel environments.
• Plan for future AI applications based on new developments in the AI community/industry
• Maintain the strict confidentiality of sensitive information.
• Perform other duties as assigned.
• Responsible for observing all laws, regulations and other applicable obligations wherever and whenever business is conducted on behalf of the Company. Expected to work in a safe manner in accordance with established operating procedures and practices.

Job Qualifications
• Typically requires a Bachelor's degree, Master's degree or PhD in Computer Science, Information Systems or a related discipline and progressive software development experience as follows; four or more years of experience with a Bachelor's degree or two or more years of experience with a Master's degree. May substitute equivalent experience in lieu of education.
• Must have an extensive expertise of software development concepts, principles, and theory and demonstrate extensive technical expertise and application of programming and analysis concepts.
• Must possess the ability to understand new concepts quickly and apply them accurately throughout an evolving environment.
• Experience in Neural Networks/Deep Learning
• Experience with Convolutional and Recurrent Neural Networks
• Experience with at least one of the frameworks: Tensorflow/Caffe/PyTorch/MXNet
• Understanding in holistic problem solving ( identify problem, come up with a plan, gathering data, implement and train model, tuning, evaluate solution, optimize models)

Travel Percentage Required : 0% - 25%

Clearance Required? Yes

The General Atomics(GA) group of companies is a world renowned leader in developing high - technology systems ranging from the nuclear fuel cycle to electromagnetic systems; remotely operated surveillance aircraft; airborne sensors; advanced electronic, wireless, and laser technologies; and biofuels. We offer an excellent opportunity to realize your full potential and fulfill your career aspirations.Join the GA Team where you can make a difference! Equal Opportunity / Affirmative Action Employer",General Atomics,"San Diego, CA",$49.5–77.8,Software Developer- Deep Learning
160.8,"Minimum Required Skills:
Python, C++, GIT, Github, Github Enterprise, Software Developer, Software Engineer, Deep Learning, Computer Vision, Docker

If you are a Senior Software Engineer with Deep Learning experience, please read on!

With over $120M in funding and a $2 BILLION valuation, we are an AI company that applies cutting-edge deep learning technology to applications in IoT Devices.

We have three primary business domains:

1)Transportation - R&D of technologies related to autonomous driving and connected cars.

2) Manufacturing - We apply machine learning and deep learning to robotics and machine tools, and conduct research and development of object recognition, control, anomaly detection, and optimization technology.

3) Bio & Healthcare - We analyse medical images such as CT and MRI, and develop systems to allow early diagnosis of cancer using blood samples.

This position will be for our robotics office!

What You Will Be Doing

- Develop new algorithms, including but not... limited to deep learning, to solve issues that the personal robot product has
- Integrate new algorithms into the production code
- Support researchers to solve technical issues and conduct research together
- Write and publish academic papers, possibly with researchers
- Test existing algorithms and approaches with various robots and hardware
- Evaluate hardware (e.g. robots, sensors, end effectors, etc.)

What You Need for this Position

More Than 5 Years of experience and knowledge of:

- Python or C++
- GIT or Github
- Deep Learning or Computer Vision

Experience with the following is a HUGE plus:

- Reinforcement Learning
- Experience with Robotics
- Experience with Chainer - a deep learning framework
- ROS
- Docker, Kubernetes or other DevOps tools

What's In It for You

- Top Salary!
- Vacation/PTO
- Medical
- Dental
- Vision
- 401kSo, if you are a Senior Software Engineer with Deep Learning experience, please apply today!

Applicants must be authorized to work in the U.S.Please apply directly to by clicking 'Click Here to Apply' with your Word resume!

Looking forward to receiving your resume and going over the position in more detail with you.

- Not a fit for this position? Click the link at the bottom of this email to search all of our open positions.

Looking forward to receiving your resume!

CyberCoders

CyberCoders, Inc is proud to be an Equal Opportunity Employer

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.

Your Right to Work - In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.

Copyright 1999 - 2019 . CyberCoders, Inc. All rights reserved",CyberCoders,"Berkeley, CA",$81.8k–158k,Research Software Engineer - Deep Learning Robotics Startup!
,"If you are a Speech Recognition Engineer with Deep Learning experience, please read on!

Neatly nestled in the heart of Silicon Valley, halfway in between Mountain View and Los Altos is a stimulating opportunity for talented Speech Recognition Engineers looking to build next-generation AI software. We are a well-funded AI startup, we closed $10M in funding earlier this year and looking to build out our AI team. Using our proprietary software we are able to better interpret human conversations and provide new and innovative services! We want to build contextually-aware devices, starting in our ever-evolving mobile world. We are also backed by VC funds that backed Twitter, SpaceX, and Tesla!

We are looking forward to your application!!

What You Need for this Position

At Least 3 Years of PROFESSIONAL Experience and Knowledge of:
• Software Development (Java, Python, C++, etc)
• Deep Learning
• DNN
• RNN
• LSTM
What's In It for You
• $125-180k DOE
• Equity
• Flex Hours
• Company... Sponsored Events
• Commuter Stipend
• Vacation/PTO
• Medical
• Dental
• Vision
• 401(k)
So, if you are a Speech Recognition Engineer with RNN experience, please apply today!

Email Your Resume In Word To

Looking forward to receiving your resume through our website and going over the position with you. Clicking apply is the best way to apply, but you may also:

Meaghan.Curran@CyberCoders.com
• Please do NOT change the email subject line in any way. You must keep the JobID: linkedin : MC9-1423002 -- in the email subject line for your application to be considered.***
Meaghan Curran - Executive Recruiter - CyberCoders

Applicants must be authorized to work in the U.S.

CyberCoders, Inc is proud to be an Equal Opportunity Employer

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.

Your Right to Work - In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire",CyberCoders,"Los Altos, CA",,"Speech Recognition Engineer | DNN, RNN, Deep Learning"
