avg_salary,body,company,location,salary,title
167.5,"At Bloomberg, our products are fueled by powerful information. We combine data and context to paint the whole picture for our clients, around the clock – from around the world. In Global Data, we’re responsible for delivering this data, news and analytics through innovative technology - quickly and accurately.
Our Team

Enterprising – and not defined by conventional roles. Our goal is to innovate, redefine, and break boundaries in expanding our modern data business. In Global Data’s Technical Operations, our focus is on data engineering and how data is acquired, processed, validated and stored. We’re constantly innovating to create better, more efficient systems to handle the huge variety of data we acquire and deliver to our clients.

We're looking for a Data Engineer to join our Data Engineering team in New York. You’ll be joining a small dynamic team responsible for using and developing cutting-edge technologies to enhance our acquisition, data processing workflows and automation... methods. You will design and develop systems that improve internal processes and produce unique client-facing content. You’ll work closely with data analysts, data scientists and infrastructure engineers to solve ambiguous and multi-faceted problems and lead the development of robust data systems from scoping to production.

Your projects will involve designing and implementing ETL systems, deploying machine learning and NLP algorithms, and calibrating automated quality control processes. You'll be expected to be able to work independently and to manage your own priorities, while also collaborating with other team members and colleagues across various businesses. We're looking for someone who embraces the challenge of understanding the business problems that your code is solving, so you don't just develop: you have a vision, you design, you simplify, you visualize, and you effectively communicate the business impact of your work.
As a valued member of our team, we’ll trust you to:
• Design, develop, and deploy data processing pipelines written in Python to power Bloomberg’s product offerings.
• Identify opportunities and build flexible automated solutions for data acquisition, ETL and ML pipelines, and human-in-the-loop data processing.
• Promote the use of software development best practices and DevOps by participating in technical discussions, knowledge sharing sessions, and engaging with the NYC open source software community.
• Gather requirements (and of course, refine and clarify ambiguous requirements).
• Communicate consistently with project stakeholders throughout development lifecycle.
• Collaborate with data analysts, data scientists and infrastructure engineers to develop creative solutions.
• Monitor, maintain and troubleshoot issues for the production systems you are responsible for.
• Analyze and present results through dashboards, web apps and static documentation.Successful applicants will likely possess:
• A BA/BS degree or higher in Computer Science, Mathematics, or relevant data technology field, and up to 5 years of professional work experience in software development, data engineering, data science or information technology.
• A self-starter attitude, creative problem solving skills, and experience with diverse data processes and systems.
• Applied Python development experience (additional knowledge of C++ and JavaScript is a plus).
• Familiarity with git, unix, python ecosystem, web services, and API usage.
• Experience with SQL & NoSQL database systems as well as distributed big data technologies including Hadoop and Spark.
• Experience with data science and data visualization technologies for detecting anomalies, measuring and reporting on Machine Learning systems, and telemetry systems like Splunk.
• Full spectrum of project management skills: ideation, prioritization, communication, delivery.
• Excellent communication skills, especially when explaining technical processes and solutions to business stakeholders and management",Bloomberg LP,"New York, NY",$75k–185k,Data Engineer - Technical Operations
291.0,"Senior Data Engineer - Games - 32864

Technology and Engineering - USA New York, New York

Explore and Discover Nielsen! With offices located in 110 countries, we are a global independent measurement and big data analytics company focused on your future. Nielsen Portfolio is one of three core Nielsen businesses.

The Portfolio division is defined as a high-growth, innovation-based business that supports the needs of our clients. Portfolio includes Gracenote, Nielsen Sports/Esports/Games, Nielsen Music, Brandbank, SuperData, & Nielsen Book, making Nielsen Portfolio the largest supplier of metadata, data, measurement, and insights to the global Entertainment Industry.

Our SuperData team is seeking a Senior Data Engineer:

SuperData is the leading provider of data and market intelligence on digital games and interactive media. Our research methodology is driven by behavioral and digital point-of-sale data collected directly from game publishers and developers.

SuperData publishes... industry relevant key performance indicators for benchmarking, competitive analysis, and performance optimization. We specialize in helping our clients use data to identify actionable growth and investment opportunities.

Innovation Team

The Innovation Team sits at the nexus of the Data Engineering, Insights, and Analytics teams at SuperData Research– the team specifically pioneers the data research powering new features and products. The Senior Data Engineer is a visionary in data analysis and a pragmatist in research execution. Nothing of value within a data set eludes the Senior Data Engineer. The role leads a small group of Data Scientists & Engineers.

The ideal candidate has a background in Data Science/Engineering and demonstrates mastery of data mining, statistical modeling, machine learning and predictive analytics across structured and unstructured data. Successful candidates are expected to independently design, test, and scaling out successful prototypes into products across direct reports. Strong understanding of the tools that power analytics is a must, particularly infrastructure and computer engineering concepts.

Responsibilities:

Design and execute research projects from start to finish.

Design scrapers and ETL processes to bring data into SuperData databases.

Pre-process and clean data ahead of analytics.

Optimize storage architectures and databases for fast response.

Break down large problems into modular pieces to enable parallelization of processing where possible - looping over modules slice aggregating for custom visibility.

Automate batch and cron jobs.

Initiate feedback loops with QA to inform forward strategy.

Manage Innovation Projects:

Define scope for new Innovation projects.

Review open projects weekly and provide feedback/advisory as required to junior team members.

Mentorship:

Keep abreast of developments in the field.

Enable team members with specialized learning plans.

Communication & Collaboration:

Presentation of results to stakeholders.

Scope out new opportunities with internal teams and external companies.

Key Concept Requirements:

Mastery of Python:

Data Import/Export & Manipulation – csv, json, data frames

Scraping/ETL – Selenium, Beautiful Soup, etc.

Analysis Packages

Mastery of MySQL:

Nested Queries, Joins, Temporary Tables, Stored Procedures, Events

Mastery of Algorithms & supporting Mathematics:

Big O Notation

Algorithmic Design and Modifications

Compute Fundamentals:

Processor Speed

Thread Management

Memory Fundamentals:

Database Caching

Local Caching

Memory Management

Storage Fundamentals:

NAS/Block Store Latency

Connection Pools

Database Architecture

Cloud Compute in AWS EC2:

Windows Server 2012/2016

Amazon Linux 2

This best describes you:
• You have a degree (Undergraduate or Masters) in Finance, Economics, Statistics, Business, Computer Science, or Computer Engineering.
• You are a strong problem solver – you solve problems of a particular type once, not individual problems. Your solutions are dynamic and scalable.
• You are always learning newer, faster, and better ways of doing things.
• You test and tune your own work.
• You have extreme attention to detail.
• You know what you know, you know what you don’t know, and you know how to figure out what you need to know.
• You have 5+ years’ work experience in Data Science/Data Engineering roles or equivalent.
• You are proficient in English.

Nice-to-have:
• Familiarity with video games and understanding of how games earn revenue a plus. (Virtual economies, exchange rates, how to make a purchase, what virtual storefronts look like, etc.)
• Impress us with a ridiculous high-score in your favorite game, your gaming stats, your unbeatable Magic deck, or your gaming rig specs.
• Show us analytics websites, tools, databases, or dashboards you have developed have collaborated on.

About Nielsen:

Nielsen N.V. (NYSE: NLSN) is a global performance management company that provides a comprehensive understanding of what consumers Watch and Buy. Nielsen’s Watch segment provides media and advertising clients with Total Audience measurement services across all devices where content — video, audio, and text — is consumed. The Buy segment offers consumer packaged goods manufacturers and retailers the industry’s only global view of retail performance measurement.

By integrating information from its Watch and Buy segments and other data sources, Nielsen provides its clients with both world-class measurement as well as analytics that help improve performance. Nielsen, an S&P 500 company, has operations in over 100 countries that cover more than 90 percent of the world’s population. For more information, visit www.nielsen.com

Nielsen is committed to hiring and retaining a diverse workforce. We are proud to be an Equal Opportunity/Affirmative Action-Employer, making decisions without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability status, age, marital status, protected veteran status or any other protected class.

Job Type: Regular

Primary Location: New York,New York

Secondary Locations: , , ,

Travel: No",Nielsen,"New York, NY",$189k–204k,Senior Data Engineer - Games
167.5,"Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.Do you like working with big data? Do you want to use data to influence product decisions for products being used by hundreds of millions of people every day? If yes, we want to talk to you. Our data warehouse team works very closely with Product Managers, Product Analysts and Internet... Marketers to figure out ways to acquire new users, retain existing users and optimize user experience - all of this using massive amounts of data. In this role, you will see a direct link between your work, company growth, and user satisfaction. You will be working with some of the brightest minds in the industry, and you'll get an opportunity to solve some of the most challenging business problems on the web and mobile Internet, at a scale that few companies can match.

This is a full time position based in our office in New York.

Responsibilities:
• Inform, influence, support, and execute our product decisions and product launches
• Manage data warehouse plans for a product or a group of products.
• Interface with engineers, product managers and product analysts to understand data needs.
• Partner with Product and Engineering teams to solve problems and identify trends and opportunities.
• Build data expertise and own data quality for allocated areas of ownership.
• Design, build and launch new data extraction, transformation and loading processes in production.
• Support existing processes running in production.
• Define and manage SLA for all data sets in allocated areas of ownership.
• Work with data infrastructure to triage infra issues and drive to resolution.

Mininum Qualifications:
• BS/BA in Technical Field, Computer Science or Mathematics.
• 4+ years experience in the data warehouse space.
• 4+ years experience in custom ETL design, implementation and maintenance.
• 4+ years experience working with either a Map Reduce or an MPP system.
• 4+ years experience with schema design and dimensional data modeling.
• 4+ years experience in writing SQL statements.
• Ability to analyze data to identify deliverables, gaps and inconsistencies.
• Communication skills including the ability to identify and communicate data driven insights.
• Ability in managing and communicating data warehouse plans to internal clients.

Preferred Qualifications:
• 4+ years experience using Python or Java",Facebook,"New York, NY",$75k–185k,"Data Engineer, Analytics"
164.1,"About Foursquare:
Since our inception in 2009, Foursquare has been a leading force in changing how location information enriches our real-world and digital lives. As a location intelligence company, Foursquare is comprised of two well-known consumer apps, Foursquare and Swarm, as well as thriving media and enterprise products. Our B2B offerings include Places (for developers), Pinpoint and Attribution (for marketers), and Place Insights (for analysts, based on the world's largest foot traffic panel). With more than 200 people across our offices in New York, San Francisco, and in sales offices around the globe, we’re dedicated to our trailblazing mission—enriching consumer experiences and informing business decisions with location intelligence.
About our Engineering Team:
As a member of Foursquare’s engineering team, we want you to bring experience building real products from the ground up. We're passionate about tackling tough challenges in the location space and look for others who... like to dive deep into code and help solve hard problems. You should be comfortable running with your own ideas and eager to learn new skills on a bleeding edge platform. We use a variety of tools, technologies, and languages to build software (Scala, Thrift, MongoDB, Memcached, JS/jQuery, Kafka, Pants, Hadoop, MR, Spark) but experience with equivalent ones will do just fine.
Join us and help bring our ideas (and your own!) off the whiteboard and into reality. You'll be a key member of our Attribution team, building a system that builds hundreds of machine learning models per day at scale to drive marketing decisions for many well-known companies. You'll build resilient services and tooling which drive all of our processing of petabytes of data
Responsibilities:
Develop and maintain our data pipelines using Hadoop, Scalding, Luigi, Spark, Mongo and more
Partner with the Data Science team to investigate and implement advanced statistical models and machine learning pipelines
Identify and implement performance improvements across all pipelines
Data investigations to validate assumptions or find the source of a problem
Assist client support and sales with client integrations
Qualifications:
3+ years of experience working with Hadoop MapReduce and/or other big data technologies and pipelines
You have a solid foundation in computer science fundamentals with particular expertise in data structures, algorithms, and design
You obsess over data: everything needs to be accounted for and be thoroughly tested
You are constantly thinking of ways to squeeze better performance out of the pipelines
Strong Java or other object-oriented programming experience or, even better, experience and/or interest in functional languages (we use Scala!)
Experience with Scala, Scalding, Luigi,Hive, machine learning pipelines and model training is a plus
Bachelors Degree or higher in Computer Science, Electrical Engineering or related field
Foursquare is proud to foster an inclusive environment that is free from discrimination. We strongly believe in order to build the best products, we need a diversity of perspectives and backgrounds. This leads to a more delightful experience for our users and team members. We value listening to every voice and we encourage everyone to come be a part of building a company and products we love.
Foursquare is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected Veteran status, or any other characteristic protected by law",Foursquare,"New York, NY",$91.6k–145k,Data Engineer
164.1,"Want to help people get the financial protection they need — and feel confident in their choices? Policygenius is a NYC-based tech startup that makes it easy to compare and buy insurance online. Since 2014, we’ve raised over $52 million of venture capital, established ourselves as a pioneer in Fintech and helped more than 4.5 million people get vital coverage for their families.

We're rapidly growing and looking for people with grit, great attitudes, and creative problem-solving skills to join our powerhouse team. Come see why we were voted one of INC's best workplaces of 2018!

When you're a Data Engineer at Policygenius…

Policygenius continues to disrupt the insurance industry by delivering innovative technology-driven experiences. Our talented yet humble software engineering team is dogma-free and experiment-driven. We are relentless in our drive to reliably deliver outstanding products at scale. We are growing fast, but we can go further faster with experienced, collaborative... challenge-seeking engineers like yourself.

As a Data Engineer, your mission will be to build, deliver, and maintain the data warehouse and ETL pipelines. You will be playing a critical role in helping business stakeholders making decisions rooted in data (good data). Other engineers will rely on you to advise on data modeling, database optimizations, and business stakeholders will look at you to deliver reliable, consistent data for tracking business performance. At Policygenius, you will work alongside passionate engineers who continuously strive to improve our world, our teams and themselves.

You will...
• Design, develop and maintain Policygenius’ analytics infrastructure
• Build and deploy batch ETL pipelines using Airflow
• Develop documentation and data dictionaries to ensure clarity and consistency
• Collaborate and train other engineers to code with data in mind
• Support internal stakeholder groups like Business Intelligence and Product in using data to solve business problems
• Work with cutting edge technology, expand your toolset, and share your expertise

You have...
• 1+ years of experience with a public cloud provider (e.g. GCP, AWS, Azure, etc.)
• 2+ years of relevant experience in building and maintaining data warehouse, data pipelines, ETL systems
• Solid understanding of OLTP vs. OLAP databases and proven experience in data modeling
• Experience using BI tools (e.g. Tableau, Domo, Looker, etc.) and analytics tools (e.g. MixPanel, Segment, etc.)
• Proficiency in at least one programming language (e.g. Python, Java, Go, etc.)
• Knowledge of basic Machine Learning concepts and experimentation design
• Strong communication skills and the ability to comfortably articulate your thoughts and decisions
• Experience working in an agile environment

You’ll get...
• Company-paid health, dental, vision, life & disability insurance
• 401(k) plan, FSA & commuter benefits
• Flexible PTO
• Training, mentorship, and coaching from leadership
• The opportunity to grow alongside a company shaking up a big, old-fashioned industry
• Fun, diverse, open-minded coworkers
• Dog companionship
• Some fun surprises when you join… (Shhh… It’s a secret!)

Technologies You Will Use

Airflow, PostgreSQL, BigQuery, Google Functions, Tableau, Python, Node.js, Go, Ruby on Rails, Jupyter Notebook, Docker, Kubernetes, Terraform, BigQuery, gRPC, Buildkite, Microservices, GraphQL, Git

Policygenius currently spends much of its time using these tools, but we’re committed to working on the right tech for the job, and always open to fresh ideas, new technologies, and better ways of getting things done",Policygenius,"New York, NY",$91.6k–145k,Data Engineer
,"Spotify is looking for Data Engineers to join our Free Product team. You will build infrastructure to help scale Spotify’s Free Product and Ads ranking/targeting capabilities. This is an opportunity to work with massive scale real time data and build solutions to run predictive algorithms on production.

You will build data-driven solutions to bring music and digital media experiences to our 100 million active users and millions of artists either by working directly on product features, publishing and insight tools for artists, or by improving the quality of our data tools and large scale data infrastructure. You will take on complex data-related problems using some of the most diverse datasets available — user behaviors, acoustical analysis, revenue streams, cultural and contextual data, and other signals across our broad range of mobile and connected platforms. Above all, your work will impact the way the world experiences music.
• Please note: this posting represents multiple roles... across various teams, including a range of responsibilities and experience level*
What You’ll Do
• Build large-scale batch and real-time data pipelines with data processing frameworks like Scalding, Scio, Storm, Spark and the Google Cloud Platform.
• Use best practices in continuous integration and delivery.
• Help drive optimization, testing and tooling to improve data quality.
• Collaborate with other software engineers, ML experts and stakeholders, taking learning and leadership opportunities that will arise every single day.
• Work in multi-functional agile teams to continuously experiment, iterate and deliver on new product objectives.

Who You Are
• You know how to work with high volume heterogeneous data, preferably with distributed systems such as Hadoop, BigTable, and Cassandra.
• You know how to write distributed, high-volume services in Java or Scala.
• You are knowledgeable about data modeling, data access, and data storage techniques.
• You appreciate agile software processes, data-driven development, reliability, and responsible experimentation.
• You understand the value of partnership within teams.
• You are willing to work from our awesome office in New York. We offer relocation packages if you do not currently live in New York.

We are proud to foster a workplace free from discrimination. We strongly believe that diversity of experience, perspectives, and background will lead to a better environment for our employees and a better product for our users and our creators. This is something we value deeply and we encourage everyone to come be a part of changing the way the world listens to music",Spotify,"New York, NY",,Data Engineer- Free Product
194.0,"New York Life Investments (NYLIM), an indirect, wholly owned subsidiary of New York Life Insurance Company, is a top 25 global asset management firm. With more than $500 billion in assets under management, NYLIM is a premier investment management firm serving a variety of client segments including retail, institutional, insurance and defined contribution and benefit on a global basis. New York Life Investments offers a diverse set of investment capabilities ranging from traditional equity and fixed income to alternative investment strategies and multi-asset solutions. Renowned for its premier investment acumen and client focus, NYLIM’s vision is to be one of the most trusted providers of investment management expertise and long-term financial security.

We are looking for a full stack Data Scientist to join New York Life Investment Management’s Business Intelligence & Analytics (BI&A) team. The BI&A team is a stand-alone center of excellence supporting our Retail Investment Management... business across Distribution, Marketing, Service and Senior Management. We partner with and support each area, leveraging data to drive business strategy, decision making and support of our distribution efforts.

This role requires an individual with a strong sense of ownership, technical and analytical expertise as well as the ability to effectively interact with both business and IT teams. The person in this role will be a data expert who will build and grow data science product/platform that enable better analytics across our data-driven organization.

Responsibilities:
• Identify, analyze, and interpret trends or patterns in complex data sets and develop graphs, reports, visualization and presentations of results and insights
• Responsible for research, delivery, implementation and support of data and analytical solutions
• Work on end-to-end model development; Use cutting-edge tools and machine learning techniques to develop propensity models, recommendation engines, client segmentation etc.
• Design and develop data marts, model pipelines, automated workflows, and analytical processing solutions in big data ecosystems

Qualifications:
• Master’s degree with 3+ years’ experience required, PhD preferred, in a quantitative discipline (Computer Science, Mathematics, Statistics, Economics, Physics, Engineering or related discipline
• Financial industry experience a plus
• Strong experience in Big Data processing using Spark, Hive, shell scripting, etc.
• Proficiency in SQL and one of Python/R for programming and modeling
• Strong data visualization skills for ""story-telling"" through data; Experienced in Tableau a plus
• Knowledge of machine learning algorithms and model development
• Strong analytical, problem-solving and organizational skills; Attention to detail a must
• Strong communication skills
• Ability to build relationships and work effectively with diverse stakeholders at all levels
• Ability to work efficiently in a fast-paced environment

#LI-MD1

EOE M/F/D/V

If you have difficulty using or interacting with any portions of this Web site due to incompatibility with an Assistive Technology, if you need the information in an alternative format, or if you have suggestions on how we can make this site more accessible, please contact us at: (212) 576-5811",New York Life Insurance Co,"New York, NY",$105k–178k,"Senior Associate, Data Scientist"
164.1,"Loeb Enterprises invests in promising early stage startups and helps them achieve their potential by providing in-house shared services. Loeb uses a shared services model consisting of a wide variety of teams, including marketing, product, accounting, administrative, data analysis, software engineering, etc. The team is available to assist and consult with all companies within the portfolio.

One of the shared services teams that has proven to be in high demand has been our Analytics Team. As it has grown in size it has been segmented into three main divisions: Business Intelligence, Data Science, and Data Engineering. As more companies have data-driven strategies and products, we are working to scale out all divisions, but most especially the data science team.

As a member of the Data Engineering team, you will have an opportunity to tackle the most difficult data challenges that Loeb Enterprises encounters. You will work with structured and unstructured data, from a wide variety of... different industries, involving many disparate tools. A good data engineer is able to discuss solution strategies for how to model and store data, as well as provide support in implementation. The day-to-day work for a data engineer spans activities that range from database administration to full-on development.

Success in the first 90 days
• Understand the datasets for the current portfolio companies that the Analytics team works with, and how these companies use their datasets. One should also understand how these datasets are constructed.
• Become familiar with and engage the project management processes and tools that are used (e.g. Trello, Jira).
• Analyze project roadmaps- request necessary resources and time adjustments based on expected work load to manage expectations.
• Understand and help solve some of the numerous short-term problems that the firm confronts with regards to ETL, data normalization or QA.
• Understand the high-level objectives of the Analytics team as they pertain to the portfolio companies that we serve.

Success in the first 180 days
• Write, test, and commit database or application code to either solve an existing problem or move the needle on one of the outstanding projects.
• Achieve mastery of the data model for 1-3 of the portfolio companies that we work with.
• Have a clear idea of what the business priorities for the portfolio companies are and how your projects relate to them.
• Suggest infrastructural changes where appropriate to facilitate future goals.
• Manage day-to-day operations for 1-2 of our smaller codebases.
• Provide input as to what, if anything, our team culture is lacking.
• Ability to follow instructions, but with the confidence needed to take a solution and “run with it.”
• Discipline – the ability to implement a solution and ensure that it solves the problem.
• Good time-management skills.
• Analytical thought processes- the ability to get to the heart of a problem and organize a structured approach to it.
• Good communication and listening skills. Presentation skills, understanding the audience.
• (preferable)- Degree in computer science, mathematics, science, or engineering.
• A minimum of 2-3 years of experience with at least one programming language and proficiency with at least one other. Should have interest in learning new languages and improving on current ones. Preferred languages include (but are not necessarily limited to): T-SQL, Java, C#, R, Python, and Visual Basic.
• Basic understanding of algorithms, from a practical and theoretical perspective.
• Familiarity with SQL and RDBMS concepts. NoSQL experience is good as well.
• Experience with cloud technologies preferable, with examples of projects run on AWS, Azure, or GCP.
• Experience with source control software, such as Tortoise, Git, GitHub, CVS, or others.
• Experience with ETL and/or architecture projects",Loeb.nyc,"New York, NY",$91.6k–145k,Data Engineer
,"MaestroQA helps teams across the world improve their customer experiences through streamlined quality assurance practices, customer support coaching, and data driven reporting.

Engineering at MaestroQA

With our customers at the center of our product decisions, we aim to provide them with intuitive interfaces and seamless integrations. Driven by insights gained from customer conversations, we work quickly and iterate to provide the best product possible while still focusing on well-designed architecture and readable code. We're looking for engineers who embrace these aspects and who are eager to help us build out our data infrastructure to help us scale and enable new products.

As a data engineer, you will have the opportunity to work with new and powerful technologies - the ones you and your small team identify as being the best for the job. One such project you will dive into includes re-designing and implementing the data pipelines core to our business, which affects everything... from who our customers can be to what features we offer and how. Another project offers the opportunity to dive into machine learning and NLP as we explore new and exciting opportunities with text analytics.

You will:

- Have the opportunity to work across the whole range of our application and infrastructure

- Iterate on and create major parts of our distributed systems, infrastructure, data processes, and core features

- Communicate directly with customers and internal teams to help define our roadmap

- Help or own launches onto new platforms

- Have input on tools and technical decisions

The best applicants will likely:

- Have experience building production software applications

- Have experience building distributed systems, ETL pipelines, or complex data systems

- Thrive in a dynamic environment with varied responsibilities

- Be excited about working directly with customers

- Have an eagerness to experiment, a determination to contribute, and a drive recognize problems and swiftly remedy them

Pay, Perks & Such:

At Maestro, we are in the family-phase. The biggest perk by far is the opportunity to learn by working on the ground floor and getting to actually build the roller coaster versus just ride it. We provide competitive salaries, stock options and benefits like health coverage, team events, and more",MaestroQA,"New York, NY",,Senior Data Engineer
164.1,"Big Data Engineer NYC, NY Right to Hire- 3 Openings

We are looking for a self-motivated Data Engineer to join our data platform team. The candidate will be responsible for expanding and optimizing our data platform and data pipeline architecture, as well as optimizing data flow and collection for cross functional teams. The ideal candidate is an experienced data pipeline builder who enjoys optimizing data systems and building them from the ground up. The Data Engineer will support our software developers, database architects, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture is consistent throughout ongoing projects. They must be self-directed and comfortable supporting the data needs of multiple teams, systems and products. The right candidate will be excited by the prospect of optimizing and/or re-designing our data architecture to support next generation of products and data initiatives.

Responsibilities:
-- Create and... maintain optimal data pipeline architecture, assemble large, complex data sets that meet functional / non-functional business requirements.
-- Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, etc.
-- Build the infrastructure required for optimal extraction, transformation, and loading of data from traditional/legacy data sources.
-- Work with stakeholders including the Management team, Product owners, and Architecture teams to assist with data-related technical issues and support their data infrastructure needs.
-- Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.

Qualifications:
Experience building and optimizing 'big data' data pipelines, architectures and data sets.
Advanced hands-on SQL knowledge and experience working with relational databases for data querying and retrieval.
Experience with big data frameworks/tools: Hadoop, AWS, Kafka, Spark, etc.
Experience with relational SQL and NoSQL databases, including Oracle, Hive, HBase.
Experience performing root cause analysis on data and processes to answer specific business questions and identify opportunities for improvement.
Experience with data security.
Experience with building processes supporting data transformation, data structures, metadata, dependency and workload management.
Experience supporting and working with cross-functional teams in a dynamic environment.
Experience with Java and/or Python a plus",Enterprise Engineering,"New York, NY",$91.6k–145k,Big Data Engineer
168.0,"The members of our Data Engineering department build systems and infrastructure for collecting, storing, and analyzing huge sets of data in batch and streaming pipelines. As a sub-team within Data Engineering, the Business Data team is responsible for the quality, content, and timely delivery of our core analytics and business intelligence data sets. We build and maintain tools to help the rest of the company find, transform, store, and visualize their data. We value curiosity, enthusiasm, responsibility and generosity of spirit.

We're looking for a skilled engineer who cares about the data that flows through pipelines and the internal customers who will use that data. We work in Scala, Python, PHP, Java, and SQL, and we work with technologies like Hadoop, Kafka, Scalding, Airflow, Avro/Thrift, Vertica, Looker, GCS, Dataproc, and BigQuery. Experience with any of these is helpful but not required.

The technical staff at Etsy believes that code is craft, and that the work we do is... part of a larger creative culture that includes the hundreds of thousands of inspired artists and designers who make Etsy such a unique marketplace. We believe that small, empowered, self-motivated teams can do big things. We believe in measuring everything, taking advantage of our pioneering continuous deployment system to ship code early and often, and keeping up a blameless culture based on trust and a commitment to learning.

This is a full-time role located in Brooklyn, NY.

About The Role
• Our team is responsible for the daily delivery of hundreds of business-critical datasets in batch and streaming.
• We help define, maintain, and monitor the ETLs that generate our core business analytics datasets.
• We build and maintain internal tools for finding, querying, transforming, and visualizing data.
• We support the company's analytics database and work to establish best practices for users of it.

About You
• You understand that being an effective software engineer is about communicating with people as much as it is about writing code.
• You are willing to work with and improve code you did not originally write.
• You are generous with your time and experience, and can mentor other engineers.
• You are flexible with languages and tools and are willing to learn whatever is necessary to get the job done.
• You can take on unconstrained problems and know when to seek help.
• You have familiarity with a few of the following: Writing and scheduling ETL pipelines, either batch or streaming. Writing SQL queries for exploration and analysis. Building and modifying full-stack internal tool web apps

What’s Next

Interested in working with us? Send us a cover letter and your CV or resume explaining why you’d be great for the job. We value your unique talents and point of view, so feel free to tell us what you are all about. And if you write, draw, craft, or contribute to something you’re proud of, we’d love to hear about it.

At Etsy, we believe that a diverse, equitable and inclusive workplace makes us a more relevant, more competitive, and more resilient company. We welcome people from all backgrounds, ethnicities, cultures, and experiences. Etsy is an equal opportunity employer. We do not discriminate on the basis of race, color, ancestry, religion, national origin, sexual orientation, age, citizenship, marital or family status, disability, gender identity or expression, veteran status, or any other legally protected status",Etsy,"New York, NY",$109k–118k,Data Engineer
164.1,"Transfix is the leading freight marketplace that's transforming the $700 billion trucking industry, connecting shippers to a national network of reliable carriers. Fortune 500 companies such as Anheuser-Busch, Unilever, and Target rely on Transfix to handle their most important full truck load (FTL) freight needs. With instant pricing tools, guaranteed capacity, data-driven insights, and reliable service, Transfix is changing the world of transportation one load at a time. Come leave a positive impact on the environment as we help reduce the carbon footprint caused by the 65 billion wasted miles on the road.

Transfix was named one of Forbes' ""Next Billion-Dollar Startups"" in 2018.

Based in New York City, Transfix is backed by top VC firms including New Enterprise Associates (NEA), Canvas Ventures, and Lerer Hippeau. The company has raised more than $78.5 million in funding.

The problems we solve everyday are real and require creativity, grit, and determination. We are building a... culture that challenges norms while fostering experimentation and personal growth. We're hiring team members who are passionate and are energized by the vision to simplify and transform one of the largest and most complex industries through technology, data and a strong commitment to customers.

Our Data Engineers build mission-critical data pipelines and warehouses that power forecasting models (e.g. pricing, capacity, matching) and business insights. These products enable improvements in the lives of truckers and shippers across the country. If you are excited about reinventing an industry from the inside out, send us your resume.

What you'll do
• Design, build, and scale our data warehouse.
• Collaborate with Data Scientists, BI Analysts, Engineers, and Product Managers to gather requirements for specific datasets, reports, and model training.
• Research new data warehouse and data pipeline solutions. Identify requirements, build prototype implementations, propose adoption, and plan migration paths.
• Implement data pipelines that aggregate data from various sources and write to a variety of internal and external platforms. (Examples include S3, NetSuite, Salesforce, customer APIs.)
• Identify and resolve performance bottlenecks in SQL queries, workflows, and model training.
• Ensure availability of our production data stores and pipelines through building resilient systems, monitoring, alerting, team-wide on-call rotations, and triaging and resolving issues.
• Participate in blameless post-mortems and retrospectives that enable us to learn from both failures and successes in order to improve team process and software design.
• Our current data storage infrastructure is comprised of RedShift, PostgreSQL (Amazon RDS), DynamoDB, and Redis. We are hosted on AWS and leverage a variety of their services. We use Ruby and Python heavily throughout our production application and data infrastructure, along with bits of Java. We use Airflow to manage our ETL workflows and Amazon’s Database Migration Service for moving data around.
• Code review and continuous integration are important parts of all our production code, including data architecture. We use Github and CircleCI and write automated tests using RSpec and unittest.

About you
• Bachelor’s degree in a STEM or quantitative field, or have equivalent training or work experience.
• Minimum of 2-years professional software engineering experience (strong preference for experience in data engineering roles or data-intensive environments).
• Fluency in at least one programming language (Python, Ruby, C++, Java, or Go preferred).
• Proficiency with SQL, schema design, and query optimization.
• Experience with Linux command line and shell scripts.
• Working knowledge of data warehouses, data pipelines, and schedulers.
• Experience with cloud infrastructure on AWS, Google Cloud, or Azure.
• You take pride in your work and the quality of products you build.
• You value collaboration and enjoy teaching and learning from peers.
• You speak up when you see something wrong and support your opinions with data.

To all recruitment agencies: Transfix does not accept unsolicited agency resumes and will not be held responsible for any fees related to unsolicited resumes",Transfix,"New York, NY",$91.6k–145k,Data Engineer
